0:00:01 - 0:00:15, [âm nhạc]
0008:23 - 0:08:31, đây là một cái GPU do Nvidia sản xuất.
0008:27 - 0:08:34, GPU này là loại GPU chuyên dùng cho các
0008:31 - 0:08:37, cái hệ thống server, hệ thống máy chủ.
0008:34 - 0:08:40, Nó có 16 GB
0008:37 - 0:08:42, VRAM hay là Video Random Access Memory.
0008:40 - 0:08:44, Đó
0008:42 - 0:08:47, thì trên cái server ảo này các bạn có
0008:44 - 0:08:50, thể chạy những cái lệnh
0008:47 - 0:08:52, ừ trong Google
0008:50 - 0:08:54, Colab và các bạn có thể chạy những cái
0008:52 - 0:08:57, lệnh trong Jupyter Notebook mà nó bắt đầu
0008:54 - 0:08:59, bằng dấu chấm than như thế này là những
0008:57 - 0:09:02, lệnh dùng để trực tiếp điều khiển server
0008:59 - 0:09:06, ha. Đây không phải là
0009:02 - 0:09:11, lệnh của Python đó. À apt là lệnh để cài
0009:06 - 0:09:13, đặt phần mềm trong hệ điều hành Ubuntu.
0009:11 - 0:09:15, Các cái máy ảo mà Google Colab cung cấp
0009:13 - 0:09:18, cho các bạn đều sẽ có hệ điều hành
0009:15 - 0:09:19, Ubuntu. Và các bạn có thể tương tác với
0009:18 - 0:09:23, cái hệ điều hành này. Dù máy của các bạn
0009:19 - 0:09:26, dùng hệ điều hành gì đi nữa ha. Đó chúng
0009:23 - 0:09:27, ta có thể chạy lệnh trực tiếp.
0009:26 - 0:09:30, Nếu lệnh bắt đầu bằng dấu chấm than như
0009:27 - 0:09:32, thế này, đó sẽ là lệnh của Ubuntu và máy sẽ
0009:30 - 0:09:35, được thực thi. Kết quả chạy của lệnh sẽ
0009:32 - 0:09:40, được hiển thị ra ngay bên dưới cho các
0009:35 - 0:09:43, bạn xem. Đó, đây là output, đây là lệnh.
0009:40 - 0:09:45, Rồi ở đây đầu tiên là chúng ta chạy lệnh
0009:43 - 0:09:48, update máy đó mà các bạn có thể xem
0009:45 - 0:09:48, output ở đây.
0009:52 - 0:09:57, Rồi sau đó chúng ta có thể yêu cầu thậm
0009:54 - 0:09:59, chí là cài thêm phần mềm nếu như cái máy
0009:57 - 0:10:02, chủ ảo của Google Colab họ chưa có cung
0009:59 - 0:10:05, cấp sẵn. Mặc dù họ cũng cài cho các bạn
0010:02 - 0:10:08, sẵn rất là nhiều phần mềm rồi ha. gần 40
0010:05 - 0:10:11, GB tức là có khá nhiều phần mềm và thư
0010:08 - 0:10:13, viện cần thiết đối với Machine Learning
0010:11 - 0:10:16, đã được cài sẵn ở đây. Những thư viện
0010:13 - 0:10:18, này nếu các bạn tự cài sẽ phải tốn
0010:16 - 0:10:20, cũng khá là nhiều công sức nhưng ở đây
0010:18 - 0:10:22, Google Colab họ đã cung cấp sẵn cũng
0010:20 - 0:10:25, khá là nhiều đó. Như các bạn thấy khi đã
0010:22 - 0:10:28, update máy và cài thì đĩa cứng được sử
0010:25 - 0:10:30, dụng hồi nãy là 39,1 GB, bây giờ tăng
0010:28 - 0:10:33, lên là 39,2.
0010:30 - 0:10:37, Đó, ở đây thầy cài thử lệnh xem cấu hình
0010:33 - 0:10:39, máy. Rồi chúng ta có thể thấy đây Google
00010:37 - 0:10:43, cung cấp cho các bạn một máy ảo ha trong
0010:39 - 0:10:46, hệ thống Google Compute. Đó, đây là tên
0010:43 - 0:10:50, gọi máy chủ ảo do Google cung cấp. Máy
0010:46 - 0:10:52, này chuyên dùng để tính toán thôi nhưng
0010:50 - 0:10:55, đây là tính toán cho Machine Learning nên
0010:52 - 0:10:59, chủ yếu chúng ta sẽ sử dụng cái GPU
0010:55 - 0:11:03, Nvidia Tesla T4 này. CPU thì chúng ta
0010:59 - 0:11:06, được cấp ở đây hai CPU core ha. Intel
0011:03 - 0:11:09, Xeon là dòng CPU cho máy chủ ha. Hầu hết
0011:06 - 0:11:11, các CPU này có khá là nhiều core nhưng
0011:09 - 0:11:13, máy chúng ta dùng miễn phí thì chúng ta
0011:11 - 0:11:16, được mượn hai core để sử dụng thôi. Cấu
0011:13 - 0:11:19, hình này thì không phải là cao. Với chỉ
0011:16 - 0:11:21, hai core CPU thì nó còn yếu hơn cái điện
0011:19 - 0:11:24, thoại di động mà các bạn dùng. Nhưng cái
0011:21 - 0:11:30, quan trọng nhất chúng ta được xài ké đó
0011:24 - 0:11:34, là cái GPU Nvidia Tesla T4 này.
0011:30 - 0:11:36, Đó các bạn có thể Google tìm hiểu thêm về dòng
0011:34 - 0:11:42, này ha.
0011:36 - 0:11:45, GPU Tesla T4 có
0011:42 - 0:11:47, giá bán, chúng ta Google ngẫu nhiên một
0011:45 - 0:11:51, trang thôi đây cũng không rõ là trang
0011:47 - 0:11:55, nào đó thì à giá bán khoảng 20 cho đến
0011:51 - 0:11:57, 25 triệu và đây là hàng xách tay nha các
0011:55 - 0:12:01, bạn không có bảo hành gì đâu. Đó các bạn
0011:57 - 0:12:03, thấy cái trang a nếu các bạn thấy cái
0012:01 - 0:12:05, chỗ bán hàng này nó hơi lạ thì nó cũng
0012:03 - 0:12:08, khá là bình thường thôi. Đây là hàng
0012:05 - 0:12:11, xách tay tại vì Nvidia họ không bán cái
0012:08 - 0:12:13, sản phẩm này trực tiếp cho người tiêu
0012:11 - 0:12:16, dùng có thể mua được. Họ chỉ bán cho
0012:13 - 0:12:18, doanh nghiệp hoặc là những cái
0012:16 - 0:12:21, công ty, những tập đoàn lớn mà họ sẽ mua
0012:18 - 0:12:24, hàng chục thậm chí là hàng trăm cái GPU
0012:21 - 0:12:28, này cùng lúc đó. Và họ sẽ gắn vào máy
0012:24 - 0:12:31, chủ của mình. Sau đó họ sẽ có thể tạo ra
0012:28 - 0:12:34, các máy ảo ha. Cấp cho mỗi máy ảo một
0012:31 - 0:12:36, cái GPU như thế này. Đó và cho phép các
0012:34 - 0:12:40, bạn điều khiển.
0012:36 - 0:12:43, Rồi đó giá khoảng 20 đến 25 triệu. Có
0012:40 - 0:12:45, nghĩa là mặc dù máy ảo này cấu hình thì
0012:43 - 0:12:47, không cao, yếu hơn cái điện thoại di
0012:45 - 0:12:50, động nhưng riêng con
0012:47 - 0:12:52, GPU này không thì giá xách tay và thật
0012:50 - 0:12:57, có khi là hàng second hand nữa là đã cao
0012:52 - 0:12:57, hơn laptop của một số bạn rồi.
0012:57 - 0:13:05, Thì đây là lợi ích chính mà chúng ta sẽ
0013:01 - 0:13:06, có thể được tận dụng của Google Colab
0013:05 - 0:13:09, ha.
0013:06 - 0:13:11, Đó là các thư viện họ hỗ trợ sẵn, chúng
0013:09 - 0:13:14, ta không phải mất công cài và tài nguyên
0013:11 - 0:13:19, tính toán mà chúng ta người bình thường
0013:14 - 0:13:19, rất khó có thể tiếp cận được.
0013:21 - 0:13:33, [âm nhạc]
