0:00:01 - 0:00:13, [âm nhạc]
00:04:26 - 0:04:31, như chúng ta có một cái đoạn văn bản về
00:04:28 - 0:04:33, mô tả một cái bộ phim hoặc là tóm tắt về
00:04:31 - 0:04:35, cái chức năng của một cái sản phẩm nào
00:04:33 - 0:04:36, đó thì chúng ta sẽ có những từ không
00:04:35 - 0:04:38, quan trọng và những từ quan trọng. Thì
00:04:36 - 0:04:40, đối với những cái từ không quan trọng nó
00:04:38 - 0:04:43, còn gọi là stopwords thì chúng ta sẽ loại bỏ
00:04:40 - 0:04:43, đi.
00:04:45 - 0:04:49, Chúng ta tìm cách là loại bỏ đi và chỉ
00:04:47 - 0:04:50, chừa lại những cái từ quan trọng. Thì để
00:04:49 - 0:04:53, có thể làm được cái chuyện này thì chúng
00:04:50 - 0:04:57, ta có thể sử dụng cái mô hình à đó là TF
00:04:53 - 0:04:59, IDF là term frequency à nhân với lại
00:04:57 - 0:05:02, inverse document frequency. Thì đây là
00:04:59 - 0:05:05, một cái kỹ thuật để biến một cái văn bản
00:05:02 - 0:05:07, của mình thành một cái vector và vector này
00:05:05 - 0:05:11, thì nó sẽ có đánh trọng số những cái từ
00:05:07 - 0:05:11, quan trọng.
00:05:11 - 0:05:16, Và đối với cái hồ sơ người dùng user
00:05:14 - 0:05:18, profile thì chúng ta có thể dựa trên cái
00:05:16 - 0:05:21, trung bình trọng số của các cái sản phẩm
00:05:18 - 0:05:23, mà chúng ta đã đánh giá. Rồi chúng ta có
00:05:21 - 0:05:24, thể điều chỉnh theo cái độ lệch so với
00:05:23 - 0:05:26, cái mức độ trung bình của người dùng. Ví
00:05:24 - 0:05:29, dụ một cách trung bình thì người này
00:05:26 - 0:05:31, đánh là ba sao. Thì khi đó những cái sản
00:05:29 - 0:05:33, phẩm, những cái bộ phim mà được đánh giá
00:05:31 - 0:05:35, là năm sao, tức là trên trung bình rất
00:05:33 - 0:05:37, là nhiều thì cho thấy là nó thể hiện
00:05:35 - 0:05:40, được cái sở thích đặc biệt của người
00:05:37 - 0:05:44, này. Thì chúng ta có thể dựa trên cái
00:05:40 - 0:05:47, thông tin về cái việc đánh giá sản
00:05:44 - 0:05:50, phẩm này giúp cho chúng ta biết được là
00:05:47 - 0:05:52, cái xu hướng, cái sở thích đặc biệt của
00:05:50 - 0:05:55, người dùng. Rồi sau đó thì chúng ta sẽ
00:05:52 - 0:05:58, dùng cái cosine similarity giữa user
00:05:55 - 0:06:01, profile và các cái item profile. User
00:05:58 - 0:06:04, profile được xây dựng từ một cái tập hợp
00:06:01 - 0:06:04, các cái đặc trưng
00:06:07 - 0:06:12, của các cái item
00:06:13 - 0:06:20, mà họ đã mua
00:06:16 - 0:06:20, hoặc là thích
00:06:20 - 0:06:23, hoặc là quan tâm.
00:06:25 - 0:06:32, Đó, dựa trên cái user profile này chúng
00:06:27 - 0:06:34, ta sẽ đi tính toán cosine similarity tính
00:06:32 - 0:06:37, cái độ tương đồng cosine với các item
00:06:34 - 0:06:40, profile khác và sau đó chúng ta sẽ sắp
00:06:37 - 0:06:42, xếp theo thứ tự giảm dần để từ đó
00:06:40 - 0:06:46, recommend cho người dùng. Thì cái ưu
00:06:42 - 0:06:47, điểm của cái content-based filtering đó
00:06:46 - 0:06:50, là chúng ta sẽ không cần cái dữ liệu của
00:06:47 - 0:06:52, người khác. Tức là với mỗi người dùng,
00:06:50 - 0:06:55, với mỗi một cái user, chúng ta chỉ quan
00:06:52 - 0:06:56, tâm đến cái hành vi của user đó thôi,
00:06:55 - 0:06:59, không quan tâm đến những hành vi của
00:06:56 - 0:07:02, người dùng khác. Để tránh cái vấn đề là
00:06:59 - 0:07:04, à thưa thớt dữ liệu. Rồi nó sẽ phù hợp cho
00:07:02 - 0:07:07, những cái người mà có cái gu riêng. Tức
00:07:04 - 0:07:09, là chúng ta ví dụ như chúng ta có hàng
00:07:07 - 0:07:11, trăm hàng ngàn khách hàng nhưng mà sẽ có
00:07:09 - 0:07:14, những cái người mà có cái gu riêng hoặc
00:07:11 - 0:07:15, là những người mà mới lần đầu hoặc là
00:07:14 - 0:07:18, mới tiếp cận đến cái cửa hàng của mình
00:07:15 - 0:07:21, thì mình sẽ sẽ khó mà có thể có đủ thông
00:07:18 - 0:07:24, tin của người này thì nó sẽ không có đi
00:07:21 - 0:07:27, theo cái số đông và chúng ta có thể gợi
00:07:24 - 0:07:30, được các cái sản phẩm mới cũng như là ít
00:07:27 - 0:07:32, phổ biến. Tại vì với những cái sản phẩm
00:07:30 - 0:07:34, mới và cái sản phẩm ít phổ biến thì nó
00:07:32 - 0:07:36, sẽ không đi theo cái số đông.
00:07:34 - 0:07:40, Vì nó mới nên chưa có nhiều người
00:07:36 - 0:07:43, tiếp cận. Chưa có nhiều người tiếp cận
00:07:40 - 0:07:46, thì thì chúng ta sẽ không bị bias bởi
00:07:43 - 0:07:48, những cái nhóm người dùng đông đảo và có
00:07:46 - 0:07:50, thể giải thích được cái gợi ý này của
00:07:48 - 0:07:52, mình. Tức là các cái hệ thống khuyến
00:07:50 - 0:07:54, nghị của mình thì không phải là chỉ cho
00:07:52 - 0:07:57, cái độ chính xác cao mà đôi khi chúng ta
00:07:54 - 0:07:58, còn phải có thể giải thích được à cái
00:07:57 - 0:08:01, gợi ý. Tức là khi chúng ta gợi ý cái sản
00:07:58 - 0:08:04, phẩm đó thì nó có thể giải thích là tại
00:08:01 - 0:08:08, sao nó chọn sản phẩm đó để gợi ý. Ví dụ
00:08:04 - 0:08:10, nó gợi cái sản phẩm A vì cái sản
00:08:08 - 0:08:11, phẩm A này nó có những cái thuộc tính
00:08:10 - 0:08:14, giống
00:08:11 - 0:08:17, à nó có những cái thuộc tính
00:08:14 - 0:08:20, giống với lại những cái sản phẩm
00:08:17 - 0:08:22, mà cái user X này họ đã từng mua trước
00:08:20 - 0:08:24, đây.
00:08:22 - 0:08:27, Nhược điểm của cái hướng tiếp cận
00:08:24 - 0:08:30, content-based filtering đó chính là khó
00:08:27 - 0:08:32, xác định được cái đặc điểm là phù hợp.
00:08:30 - 0:08:36, Lấy ví dụ như đối với những cái bộ phim
00:08:32 - 0:08:38, thì ngoài cái caption thì nội dung phim
00:08:36 - 0:08:40, như là video thì chúng ta cũng không có
00:08:38 - 0:08:42, khai thác được cái cái nội dung bên
00:08:40 - 0:08:44, trong đó. Nhưng mà đương nhiên với thời
00:08:42 - 0:08:46, điểm hiện nay với cái thành tựu của Deep
00:08:44 - 0:08:48, Learning thì từ bộ phim, bản nhạc hoặc
00:08:46 - 0:08:50, hình ảnh chúng ta có thể rút trích ra
00:08:48 - 0:08:54, được cái nội dung chính của mình à rút
00:08:50 - 0:08:56, trích ra được cái đặc trưng một cách à
00:08:54 - 0:08:58, dễ dàng hơn.
00:08:56 - 0:09:01, Thay vì là trước đây chúng ta cần phải
00:08:58 - 0:09:04, được cung cấp bởi một cái bảng tóm tắt
00:09:01 - 0:09:07, tiêu đề à do cái nhà cung cấp phim thì
00:09:04 - 0:09:09, bây giờ toàn bộ bộ phim có thể được à
00:09:07 - 0:09:13, rút trích đặc trưng nhờ các cái học sâu
00:09:09 - 0:09:13, những cái đặc trưng học sâu.
00:09:17 - 0:09:22, Rồi đối với người dùng mới thì chúng ta
00:09:19 - 0:09:23, sẽ khó tạo hồ sơ khi chưa có dữ liệu.
00:09:22 - 0:09:26, Thì cái này cũng quá rõ ràng khi chúng
00:09:23 - 0:09:29, ta mới lần đầu à người dùng mới tạo tài
00:09:26 - 0:09:32, khoản chúng ta gần như là không có thông
00:09:29 - 0:09:34, tin gì về người này thì đôi khi à đối
00:09:32 - 0:09:37, với người dùng mới chúng ta có thể gợi
00:09:34 - 0:09:39, cho họ đó là các cái sản phẩm mà thuộc à
00:09:37 - 0:09:42, cộng đồng có tính chất cộng đồng tức là
00:09:39 - 0:09:44, top 10 những cái sản phẩm mà được mua
00:09:42 - 0:09:47, bán gần nhất trong cái thời gian gần đây
00:09:44 - 0:09:49, tại vì chúng ta không có thông tin và
00:09:47 - 0:09:51, cái cách làm content-based này thì vô hình
00:09:49 - 0:09:53, chung nó đã khóa chặt cái gu hiện tại.
00:09:51 - 0:09:56, Tức là nó cứ gợi ý những cái sản phẩm mà
00:09:53 - 0:09:59, người này đã từng mua, đã từng quan tâm.
00:09:56 - 0:10:02, Nó sẽ không khai phóng, nó sẽ không
00:09:59 - 0:10:05, thoát ra được cái gu của cái người đó.
00:10:02 - 0:10:07, Đó chỉ gợi ý quanh quẩn những cái gì
00:10:05 - 0:10:09, mà người ta đã thích, không mở rộng sang
00:10:07 - 0:10:10, lĩnh vực mới, không tận dụng được cái
00:10:09 - 0:10:13, đánh giá hoặc là cái chất lượng từ cộng
00:10:10 - 0:10:15, đồng. Thì vì cái ưu điểm cũng là cái
00:10:13 - 0:10:16, khuyết điểm ha. Đối với cái ưu điểm thì
00:10:15 - 0:10:17, nó không cần dữ liệu của người khác
00:10:16 - 0:10:20, nhưng cái khuyết điểm đó là nó không
00:10:17 - 0:10:25, khai thác được à nó không tận dụng được
00:10:20 - 0:10:25, cái đánh giá từ cộng đồng.
0:10:26 - 0:10:38, [âm nhạc]
