0:00:01 - 0:00:13, [âm nhạc]
0:10:08 - 0:10:12, lớn nhất. Còn cái thành phần U2
0:10:09 - 0:10:14, thì chúng ta thấy là cái phương sai của
0:10:12 - 0:10:16, mình nó rất là bé và bé hơn so với lại
0:10:14 - 0:10:19, U1 rất là nhiều. Do đó chúng ta sẽ không
0:10:16 - 0:10:21, quan tâm đến cái thành phần U2 này.
0:10:19 - 0:10:23, Và bước tiếp theo đó là chúng ta sẽ chiếu
0:10:21 - 0:10:27, các cái điểm dữ liệu này.
0:10:23 - 0:10:30, À ví dụ chúng ta chiếu dữ liệu xuống. chiếu dữ liệu xuống.
0:10:27 - 0:10:34, Đó thì cái màu đỏ, điểm màu đỏ này chính là cái tọa
0:10:30 - 0:10:37, độ chính là cái giá trị của à trên cái
0:10:34 - 0:10:40, trục U1 chính là cái giá trị của các cái
0:10:37 - 0:10:43, điểm của mình trên cái trục U1 này. Và
0:10:40 - 0:10:45, chúng ta sẽ lưu à chúng ta sẽ lưu các
0:10:43 - 0:10:48, cái điểm màu đỏ này lại, các cái giá trị
0:10:45 - 0:10:50, màu đỏ này lại. Lưu ý là giá trị là giá
0:10:48 - 0:10:51, trị đại số ha. Chúng ta sẽ thay nói cách
0:10:50 - 0:10:54, khác đó là chúng ta lưu cái giá trị
0:10:51 - 0:10:58, scalar của cái phép chiếu các cái điểm
0:10:54 - 0:11:01, màu xanh xuống dưới cái vectơ trực chuẩn
0:10:58 - 0:11:01, U1.
0:11:01 - 0:11:07, Và như vậy thì thay vì chúng ta với mỗi
0:11:03 - 0:11:09, điểm này chúng ta cần lưu hai giá trị
0:11:07 - 0:11:12, tương ứng là hình chiếu trên E1 và E2
0:11:09 - 0:11:14, thì bây giờ chúng ta chỉ cần lưu trên
0:11:12 - 0:11:16, một giá trị thôi trên cái giá trị hình
0:11:14 - 0:11:28, chiếu của U1.
0:11:16 - 0:11:28, [âm nhạc]
