0:00:01 - 0:00:13, [âm nhạc]
0:02:48 - 0:02:53, reduction đây là hai chủ đề chính được
0:02:51 - 0:02:56, thảo luận rất là nhiều trong các cái mô
0:02:53 - 0:02:58, hình học không giám sát đầu tiên chúng
0:02:56 - 0:03:00, ta sẽ nói về cái khái niệm phân bố của
0:02:58 - 0:03:03, dữ liệu thế nào gọi là là phân bố của dữ
0:03:00 - 0:03:06, liệu thì chúng ta sẽ xét một cái ví dụ
0:03:03 - 0:03:09, sau đầu tiên đó là chúng ta có một cái
0:03:06 - 0:03:13, câu hỏi là An có cái điểm trung bình môn
0:03:09 - 0:03:16, học của bạn á là 8,8 Và Câu hỏi đặt ra
0:03:13 - 0:03:20, đó là hỏi điểm của bạn an sẽ được xếp
0:03:16 - 0:03:23, vào loại là giỏi khá hay là trung bình
0:03:20 - 0:03:25, chắc hẳn đa số các bạn ở đây sẽ chọn cái
0:03:23 - 0:03:27, đáp án của mình là giỏi Tuy nhiên các
0:03:25 - 0:03:31, bạn cần phải nhớ rằng chúng ta không
0:03:27 - 0:03:33, biết trước điểm của của bạn An là 8,8 là
0:03:31 - 0:03:35, nó nằm trong cái khoảng giá trị từ bao
0:03:33 - 0:03:38, nhiêu nhỏ nhất là bao nhiêu cho đến cao
0:03:35 - 0:03:41, nhất là bao nhiêu muốn biết điểm của bạn
0:03:38 - 0:03:43, An được xếp loại là giỏi khá hay là
0:03:41 - 0:03:46, Trung bình thì chúng ta phải đưa cái
0:03:43 - 0:03:50, điểm của bạn An vào trong cái bố cục
0:03:46 - 0:03:52, trong cái phân bố tổng thể của điểm của
0:03:50 - 0:03:54, các cái bạn khác trong lớn thì khi đó
0:03:52 - 0:03:57, chúng ta mới biết trước là mới biết được
0:03:54 - 0:04:01, là bạn ăn là giỏi khá hay là trung bình
0:03:57 - 0:04:05, ví dụ với cái phân bố điểm như sau thì
0:04:01 - 0:04:08, chúng ta thấy là điểm của bạc An là nằm
0:04:05 - 0:04:10, ở cái nửa sau đúng không nằm ở nửa sau
0:04:08 - 0:04:12, của cái phân bố như vậy điểm của bạn An
0:04:10 - 0:04:16, là thuộc lại
0:04:12 - 0:04:16, giỏi hoặc là xuất
0:04:18 - 0:04:24, sắc và với cái phân bố điểm như thế này
0:04:22 - 0:04:27, thì chúng ta hiểu rằng là à Có lẽ đây là
0:04:24 - 0:04:29, cái điểm ở trong lớp của bạn điểm của
0:04:27 - 0:04:32, bạn là nhỏ nhất của mình là 0 và l lớn
0:04:29 - 0:04:36, nhất của mình là là 10 Tuy nhiên nếu như
0:04:32 - 0:04:40, chúng ta nhìn ở trong một cái Ờ phân bố
0:04:36 - 0:04:42, khác đúng không điểm 88,8 của bạn nằm ở
0:04:40 - 0:04:45, đây tức là nó nằm ở khoảng giữa của cái
0:04:42 - 0:04:48, phân bố điểm thì rõ ràng là với cái phân
0:04:45 - 0:04:50, bố này với cái phân bố này điểm của bạn
0:04:48 - 0:04:52, An sẽ nằm ở mức độ là trung bình so với
0:04:50 - 0:04:55, mặt bằng chung của lớp và chúng ta thấy
0:04:52 - 0:04:57, rằng là có rất nhiều cái cuộc thi hoặc
0:04:55 - 0:04:59, là có rất nhiều những cái chương trình
0:04:57 - 0:05:02, mà điểm của mình nó sẽ không từ không
0:04:59 - 0:05:06, cho đến 10 mà nó có thể là từ 0 cho đến
0:05:02 - 0:05:08, 20 do đó thì với cái điểm 8,8 của bạn
0:05:06 - 0:05:10, thì nó sẽ nằm ở cái mức độ là ở giữa tức
0:05:08 - 0:05:14, là mức độ trung
0:05:10 - 0:05:18, bình và cuối cùng đó là nếu như cái phân
0:05:14 - 0:05:19, bố điểm của bạn mà nằm ở đây thì rõ ràng
0:05:18 - 0:05:23, là điểm của bạn nằm trong cái nhóm gọi
0:05:19 - 0:05:23, là kém hoặc là
0:05:23 - 0:05:29, yếu thì có một số
0:05:27 - 0:05:33, cái chương trình học điểm của của mình
0:05:29 - 0:05:36, nó trải dài từ 0 cho đến 100 Tức là cái
0:05:33 - 0:05:38, hệ 100 điểm như vậy thì cái điểm 8,8 này
0:05:36 - 0:05:42, là một cái điểm rất là thấp như vậy thì
0:05:38 - 0:05:45, cả ba cái phân bố ở đây thì nó tượng
0:05:42 - 0:05:47, trưng cho ba cái tình huống nó sẽ tượng
0:05:45 - 0:05:50, trưng cho ba cái tình huống và nó chỉ có
0:05:47 - 0:05:52, thể tính toán ra được vẽ ra được các cái
0:05:50 - 0:05:55, biểu đồ này khi chúng ta đặt cái điểm
0:05:52 - 0:05:57, của bạc An với những cái bạn khác ở
0:05:55 - 0:06:00, trong cùng một cái lớp học thì khi đó
0:05:57 - 0:06:04, chúng ta mới có được cái sự so sánh
0:06:00 - 0:06:07, và cái biểu đồ này thì nó được gọi là
0:06:04 - 0:06:10, phân bố của dữ liệu hoặc là một cái tên
0:06:07 - 0:06:12, gọi khác đó là cái biểu đồ histogram tuy
0:06:10 - 0:06:14, nhiên với cái biểu đồ histogram thì nó
0:06:12 - 0:06:16, sẽ là ở dạng biểu đồ cột còn ở đây là ở
0:06:14 - 0:06:20, cái dạng đường liên tục nên mình sẽ gọi
0:06:16 - 0:06:21, đó là phân bố của cái dữ liệu Instagram
0:06:20 - 0:06:23, chỉ là một cái trường hợp rời rạt của
0:06:21 - 0:06:25, cái phân bố của dữ liệu thôi Ví dụ như
0:06:23 - 0:06:27, nếu chúng ta thay vì chúng ta vẽ cái
0:06:25 - 0:06:31, đường liên tục như thế này chúng ta vẽ
0:06:27 - 0:06:31, dướ dạng là biểu đồ cột
0:06:33 - 0:06:39, thì khi đó là nó gọi là biểu đồ histor
0:06:36 - 0:06:42, đó thì ở cái dạng rời Đạt như thế này
0:06:39 - 0:06:44, và như vậy thì kết luận của chúng ta đó
0:06:42 - 0:06:47, là chúng ta không thể biết được cái xếp
0:06:44 - 0:06:49, loại của một bạn An nếu như chúng ta
0:06:47 - 0:06:52, không biết được cái phân bố của dữ
0:06:49 - 0:06:54, liệu và như vậy thì cái khả năng biểu
0:06:52 - 0:06:55, diễn dữ liệu này nó còn cho chúng ta
0:06:54 - 0:06:59, thấy
0:06:55 - 0:07:01, cái cái ẩn ý ở đằng phía sau đó là gì ch
0:06:59 - 0:07:05, chúng ta xét đến một cái ví dụ tiếp theo
0:07:01 - 0:07:07, cho trước hai cái điểm môn Văn và môn
0:07:05 - 0:07:10, Toán của các bạn trong lớp học và chúng
0:07:07 - 0:07:13, ta sẽ phân loại học lực của từng bạn như
0:07:10 - 0:07:14, thế nào thì giả sử như đây là cái thang
0:07:13 - 0:07:16, điểm ha Ví dụ như đây là điểm thấp nhất
0:07:14 - 0:07:19, của mình là 0 và điểm cao nhất của mình
0:07:16 - 0:07:21, là ví dụ như là 10 tương tự như vậy điểm
0:07:19 - 0:07:24, vă thấp nhất là 0 và điểm cao nhất là 10
0:07:21 - 0:07:27, thì chúng ta thấy rằng là ở đây những
0:07:24 - 0:07:30, cái bạn ba cái bạn này nè có cái cùng
0:07:27 - 0:07:34, một cái tính chất đó là điểm môn Toán và
0:07:30 - 0:07:36, điểm môn văn đều thấp thì điều đó có
0:07:34 - 0:07:38, nghĩa là gì Tức là đây là những bạn có
0:07:36 - 0:07:41, học lực rất là yếu đúng không điển quán
0:07:38 - 0:07:45, và điển vă đường là thấp
0:07:41 - 0:07:48, rồi Đây là những cái tính chất
0:07:45 - 0:07:51, của các cái bạn khác trong lớp Ví dụ như
0:07:48 - 0:07:54, nhóm các bạn ở đây đây là những bạn mà
0:07:51 - 0:07:57, có điểm văng rất là cao nhưng mà điểm
0:07:54 - 0:07:59, Toán thì là thấp các bạn ở trong nhóm
0:07:57 - 0:08:03, này thì là những bạn có điểm quán và
0:07:59 - 0:08:04, điểm văn đều rất là cao thì hay nói cách
0:08:03 - 0:08:07, khác đó là những bạn này là những bạn có
0:08:04 - 0:08:10, cái thành tích học học lực rất là xuất
0:08:07 - 0:08:13, sắc và ở đây là những bạn mà có điểm
0:08:10 - 0:08:15, toán rất là cao và điểm Văn thì lại rất
0:08:13 - 0:08:17, là thấp thì đây là mình xếp vào loại
0:08:15 - 0:08:20, trung bình còn nếu như hai cái trung
0:08:17 - 0:08:22, bình này chúng ta ánh xạ nó sang cái cái
0:08:20 - 0:08:24, khái niệm trong cái cuộc sống của mình á
0:08:22 - 0:08:26, khi mà chúng ta học ở chương trình cấp
0:08:24 - 0:08:29, hai cấp ba thì những bạn nằm ở đây chính
0:08:26 - 0:08:31, là những bạn mà có học lực trung bình
0:08:29 - 0:08:35, nhưng mà theo kiểu đó là học lịch các
0:08:31 - 0:08:39, bạn ở đây sẽ là học Lịch
0:08:35 - 0:08:39, toán còn các bạn ở đây là học
0:08:39 - 0:08:45, lệch
0:08:42 - 0:08:47, Vâng như vậy thì chúng ta thấy là với
0:08:45 - 0:08:52, cái điểm số của hai môn Toán và Văn
0:08:47 - 0:08:54, chúng ta đã có được bốn cụn mỗi cụm thì
0:08:52 - 0:08:58, sẽ bao gồm các cái bạn có cùng một cái
0:08:54 - 0:08:59, tính chất ví dụ ba bạn ở đây là ba bạn
0:08:58 - 0:09:02, có cùng một tính chất đó là đ kiểm toán
0:08:59 - 0:09:05, và văn đều rất là thấp hay là những bạn
0:09:02 - 0:09:08, có học lực rất là yếu những bạn ở ở đây
0:09:05 - 0:09:10, đúng không năm bạn ở đây thì đều có một
0:09:08 - 0:09:14, chung một cái tính chất đó là điểm Toán
0:09:10 - 0:09:16, và điểm Văn thì ở mức độ là cộng lại thì
0:09:14 - 0:09:18, đó là trung bình nhưng mà những bạn ở
0:09:16 - 0:09:20, trong nhóm này thì thộc xếp vào loại đó
0:09:18 - 0:09:22, là học nịch toán Còn những bạn ở đây thì
0:09:20 - 0:09:26, được xếp vào loại là học nịch văn và
0:09:22 - 0:09:28, cuối cùng đó là bốn cái bạn ở đây thì
0:09:26 - 0:09:32, đều có chung một cái tính chất đó chính
0:09:28 - 0:09:35, là học lực xuất sắc và như vậy thì thay
0:09:32 - 0:09:37, vì chúng ta biểu diễn cái dữ liệu thô
0:09:35 - 0:09:41, thay vì chúng ta biểu diễn dữ liệu thô
0:09:37 - 0:09:44, tức là bao gồm điển Toán và
0:09:41 - 0:09:47, Văn thì chúng ta chỉ cần lưu cái đặc
0:09:44 - 0:09:49, trưng học lực của cái bạn đó thôi chúng
0:09:47 - 0:09:51, ta chỉ cần luôn đây là bạn xuất sắc Đây
0:09:49 - 0:09:53, là bạn yếu Đây là bạn Trung Bình và học
0:09:51 - 0:09:56, lệch Văn Đây là bạn Trung Bình mà học
0:09:53 - 0:09:59, lệch Toán thì điều đó là nó để góp phần
0:09:56 - 0:10:01, giúp cho chúng ta giảm chiều của dữ liệu
0:09:59 - 0:10:02, bình thường chúng ta phải lưu hai trường
0:10:01 - 0:10:05, là toán và
0:10:02 - 0:10:07, Vân bây giờ chúng ta chỉ cần lưu đúng
0:10:05 - 0:10:10, một trường thôi đó là học lực của bạn
0:10:07 - 0:10:12, bạn đó là yếu là trung bình lịch toán
0:10:10 - 0:10:14, hay là trung bình lịch văn hay là bạn đó
0:10:12 - 0:10:16, xuất sắc như vậy thì từ hai trường chúng
0:10:14 - 0:10:18, ta giảm xuống dướ còn một trường tức là
0:10:16 - 0:10:22, chúng ta đã giảm được 50 ph số thuộc
0:10:18 - 0:10:27, tính khi giảm từ hai cái feure từ hai
0:10:22 - 0:10:27, feature xuống còn một
0:10:28 - 0:10:33, ph thì thì đã giảm cho mình được là 50
0:10:31 - 0:10:35, ph cái số lượng thực tính rồi và giảm
0:10:33 - 0:10:38, chiều dữ liệu sẽ được thảo luận chi tiết
0:10:35 - 0:10:41, hơn ở trong cái phần tiếp theo
0:10:38 - 0:10:44, và tiếp theo đó là nó đã thể hiện được
0:10:41 - 0:10:48, cái đặc trưng theo nhóm của mẫu dữ liệu
0:10:44 - 0:10:51, nghĩa là sao tất cả những bạn mà nằm
0:10:48 - 0:10:54, trong cùng một cái nhóm như thế này thì
0:10:51 - 0:10:58, nó sẽ có cùng một cái đặc trưng với nhau
0:10:54 - 0:10:59, thì như đã đã nói ở trước đây thì ba cái
0:10:58 - 0:11:03, bạn này là đều có chung một cái đặc
0:10:59 - 0:11:05, trưng đó là yếu cả về toán và vă trong
0:11:03 - 0:11:07, khi đó những bạn ở đây thì đều là có
0:11:05 - 0:11:09, chung một cái đặc trưng theo nhóm Đó là
0:11:07 - 0:11:13, những bạn có thành tích xuất
0:11:09 - 0:11:15, sắc và lưu ý đó là ở đây các cái khái
0:11:13 - 0:11:17, niệm yếu xuất sắc học Lịch toán học Lịch
0:11:15 - 0:11:22, Văn đó là những cái khái niệm mà chúng
0:11:17 - 0:11:24, ta ánh xạ từ cái môi trường bên ngoài từ
0:11:22 - 0:11:27, cái kinh nghiệm trong thực tế của chúng
0:11:24 - 0:11:29, ta để chúng ta đặt tên cho nó là yếu
0:11:27 - 0:11:32, xuất sắc hay là trung bình còn thực tế
0:11:29 - 0:11:35, thì các cái thuật toán gom nhóm nó không
0:11:32 - 0:11:38, quan tâm đến cái tên gọi đó mỗi nhóm này
0:11:35 - 0:11:41, nó chỉ được gán bởi một cái cluster ID
0:11:38 - 0:11:45, một cái định danh thôi ví dụ à Trung
0:11:41 - 0:11:48, bình thì nó sẽ được gán là ba yếu thì nó
0:11:45 - 0:11:51, sẽ gán là 2 trung bình bên đây thì nó sẽ
0:11:48 - 0:11:54, gán là 1 và xuất sắc ở bên đây thì nó sẽ
0:11:51 - 0:11:56, gán là 0 và lưu ý là các cái con số 01
0:11:54 - 0:12:00, 23 này nó không có thể hiện cái sự tăng
0:11:56 - 0:12:02, giảm À cái sự gọi là tính thứ tự ở đây
0:12:00 - 0:12:05, thôi có thể là các cái nhãn này có thể
0:12:02 - 0:12:08, đặt là nhãn bất kỳ và không nhất thiết
0:12:05 - 0:12:10, là nhãn nào Ví dụ những bạn xuất sắc thì
0:12:08 - 0:12:11, là cái ID của mình nó sẽ cao hơn không
0:12:10 - 0:12:13, nhất thiết như vậy Ở đây là các cái giá
0:12:11 - 0:12:16, trị nó được gán ngỗ nhiên như vậy thì
0:12:13 - 0:12:20, với cái thuật toán ông cận nó sẽ được
0:12:16 - 0:12:24, gán các cái điểm các cái đặc trưng mà có
0:12:20 - 0:12:27, cùng một cái tính chất vào cùng một cái
0:12:24 - 0:12:29, ID và việc đặt tên cho nó thì đó là dựa
0:12:27 - 0:12:31, trên kinh nghiệm của chúng ta ch nó
0:12:29 - 0:12:33, không phải là Thục toán nó sẽ không có
0:12:31 - 0:12:36, cần quan tâm và nó cũng không cần biết
0:12:33 - 0:12:37, đó là những bạn đó trong cái cuộc sống
0:12:36 - 0:12:40, thực của mình thì bạn đó gọi tên như thế
0:12:37 - 0:12:40, nào
