0:00:01 - 0:00:15, [âm nhạc]
0:05:35 - 0:05:41, quan trọng đó chính là chúng ta sẽ thử
0:05:38 - 0:05:44, nghiệm đưa vào một cái chuỗi video frame
0:05:41 - 0:05:46, ở bên phía trên bên trái ha và chúng ta
0:05:44 - 0:05:49, sẽ xem cái Future map ở bên phải nó thay
0:05:46 - 0:05:53, đổi như thế nào thì chúng ta sẽ quan sát
0:05:49 - 0:05:56, là có một số cái feature map có cái độ
0:05:53 - 0:05:58, respon hay là cái độ sáng nó rất là sáng
0:05:56 - 0:06:00, so với lại những feature map khác ví dụ
0:05:58 - 0:06:03, như chúng ta thấy ở tr trung tâm màn
0:06:00 - 0:06:05, hình có hai cái feature map này nó rất
0:06:03 - 0:06:08, là sáng còn các cái feature map này thì
0:06:05 - 0:06:10, chúng ta nhìn thấy có bóng dáng của cái
0:06:08 - 0:06:12, người đang thực hiện cái demo ở đây
0:06:10 - 0:06:14, nhưng mà cái độ sáng nó yếu hơn vậy thì
0:06:12 - 0:06:18, hai cái feature map này nó có cái ý
0:06:14 - 0:06:18, nghĩa là gì Các bạn có thể đoán được hay
0:06:26 - 0:06:33, không Bây giờ chúng ta sẽ có một thêm
0:06:30 - 0:06:36, một cái cửa sổ nữa Ở đây đó là cái cửa
0:06:33 - 0:06:38, sổ này đó là phóng to của cái feature
0:06:36 - 0:06:40, map mà chúng ta đang highlight ở đây đó
0:06:38 - 0:06:42, chúng ta nhấp vô chọn ha cái fature map
0:06:40 - 0:06:45, ở đây và bên đây nó sẽ phóng to ra thì
0:06:42 - 0:06:48, các bạn có thể đoán ra được là cái tính
0:06:45 - 0:06:52, chất của cái feature map này đó chính là
0:06:48 - 0:06:54, tạo ra các cái biên cạnh theo chiều dọc
0:06:52 - 0:06:56, tạo ra các biên cạnh theo chiều dọc Tuy
0:06:54 - 0:06:58, nhiên các bạn có để ý là cái biên cạnh
0:06:56 - 0:07:01, theo chiều dọc thì cái thần bên phải cái
0:06:58 - 0:07:04, fure m bên phải phải nó cũng có cái hình
0:07:01 - 0:07:05, thù tương tự như vậy và cũng tạo ra các
0:07:04 - 0:07:07, cái biên cạnh theo chiều dọc tương tự
0:07:05 - 0:07:11, như vậy Vậy thì cái sự khác nhau giữa
0:07:07 - 0:07:11, hai cái feature map này đó là
0:07:12 - 0:07:19, gì rồi bây giờ chúng ta sẽ thử đưa vô
0:07:17 - 0:07:21, một cái tờ giấy đúng không thì các bạn
0:07:19 - 0:07:24, sẽ thấy nè Cái feature map ở bên tay
0:07:21 - 0:07:26, trái là nó sẽ phát sáng lên cái đường
0:07:24 - 0:07:29, biên theo chiều dọc đúng như cái gì
0:07:26 - 0:07:30, chúng ta dự đoán Nhưng tại sao cũng là
0:07:29 - 0:07:33, đường Biên theo chiều dọc nhưng mà cái
0:07:30 - 0:07:35, feature map bên tay phải không phát sáng
0:07:33 - 0:07:38, đó thì ở đây hai cái feature map này đều
0:07:35 - 0:07:40, là feature map để thể hiện cái biên cạnh
0:07:38 - 0:07:42, theo chiều dọc nhưng mà nó sẽ có hai cái
0:07:40 - 0:07:46, ý nghĩa khác nhau cái fature map bên tay
0:07:42 - 0:07:50, trái là nó sẽ phát sáng nó sẽ phản hồi
0:07:46 - 0:07:54, khi bên trái là cái vùng sáng và bên
0:07:50 - 0:07:57, phải nó là vùng tối đó thì nó sẽ respond
0:07:54 - 0:07:57, nó sẽ phản
0:07:58 - 0:08:02, ngồi rồi khi đưa tờ cái giấy này
0:08:02 - 0:08:08, qua khi đưa cái tờ giấy này Qua bên đây
0:08:05 - 0:08:10, thì các bạn sẽ cùng xem cùng theo dõi
0:08:08 - 0:08:12, cái feature map bên tay phải ha Thì
0:08:10 - 0:08:14, chiếu ra lên đây chúng ta thấy là cái
0:08:12 - 0:08:16, feature map bên tay phải cũng là bên cà
0:08:14 - 0:08:18, Theo chều vọng và nó mới bắt đầu nó phát
0:08:16 - 0:08:20, sáng trong khi đó Cái feature map bên
0:08:18 - 0:08:23, tay trái nó đã tối nó không còn phát
0:08:20 - 0:08:24, sáng cái biên cạnh nữa thì cái biên cạnh
0:08:23 - 0:08:28, theo chiều dọc này nó có cái ý nghĩa Đó
0:08:24 - 0:08:31, là nó dịch chuyển từ Vùng Tối sang cái
0:08:28 - 0:08:33, vùng sáng hơn bên trái chúng ta thấy là
0:08:31 - 0:08:36, cái gương mặt đó là có cái màu nó tối
0:08:33 - 0:08:39, còn bên phải nó là vùng sáng thì nó trái
0:08:36 - 0:08:41, ngược với lại cái khu cái feature map
0:08:39 - 0:08:45, này ha feature map này là bên trái sáng
0:08:41 - 0:08:46, bên phải tối thì nó sẽ
0:08:45 - 0:08:50, respond
0:08:46 - 0:08:53, còn feature map bên đây thì là bên trái
0:08:50 - 0:08:54, tối bên phải sáng thì nó mới respond thì
0:08:53 - 0:08:58, đó chính là cái ý nghĩa của hai cái
0:08:54 - 0:08:58, feature map này
0:08:59 - 0:09:04, Vy tương tự như hồi nãy đã đề cập thì
0:09:02 - 0:09:06, hai cái feature map tương ứng ở hai cái
0:09:04 - 0:09:09, vị trí này thì nó được tạo ra bởi các
0:09:06 - 0:09:12, cái filter khác nhau và ở đây thì chúng
0:09:09 - 0:09:14, ta sẽ cùng Trực Quan Hóa cái Future của
0:09:12 - 0:09:16, hai cái Future map này đối với cái
0:09:14 - 0:09:18, Future map bên tay phải á thì chúng ta
0:09:16 - 0:09:21, sẽ trực Quang lên thì chúng ta thấy là à
0:09:18 - 0:09:24, những cái vùng nào mà có giá trị thấp nó
0:09:21 - 0:09:26, sẽ là màu tối và vùng nào có giá trị cao
0:09:24 - 0:09:29, thì nó sẽ là màu sáng thì chúng ta thấy
0:09:26 - 0:09:31, là Ừ đúng như là cái hình minh họa của
0:09:29 - 0:09:33, cái Future m thì đối với cái filter nó
0:09:31 - 0:09:35, cũng có tính chất tương tự như vậy
0:09:33 - 0:09:39, filter chúng ta sẽ thấy là bên trái sẽ
0:09:35 - 0:09:42, có vùng tối và bên phải nó sẽ có vùng
0:09:39 - 0:09:45, sáng tương tự cái phi cái cái filter ở
0:09:42 - 0:09:48, bên tay trái bên trái sẽ là vùng sáng và
0:09:45 - 0:09:50, bên phải sẽ là mùng tối đó thì ý nghĩa
0:09:48 - 0:09:53, của hai cái filter này đó chính là lọc
0:09:50 - 0:09:57, các cái biên Cận theo chiều dầu Nhưng mà
0:09:53 - 0:09:59, bên cái filter này thì sẽ là chuyển từ
0:09:57 - 0:10:04, tối sang sáng còn cái filter này thì
0:09:59 - 0:10:04, chuyển từ sáng từ sáng Sang
0:10:09 - 0:10:15, tối rồi sau đó thì chúng ta sẽ tiến hành
0:10:11 - 0:10:17, trực quan hóa các cái lớp pulling
0:10:15 - 0:10:18, normalization thì trong cái bài học
0:10:17 - 0:10:20, chúng ta không đề cập đến normalization
0:10:18 - 0:10:22, nhưng mà normal chính là một cái phép mà
0:10:20 - 0:10:26, để chuẩn hóa cái feature Map của
0:10:22 - 0:10:28, mình rồi lớ contion số 3 thì chúng ta
0:10:26 - 0:10:31, thấy là đến cái lớp conion số 3 thì cái
0:10:28 - 0:10:33, số lượng feature m của mình nhiều hơn và
0:10:31 - 0:10:35, đồng thời là cái kích thước của nó cũng
0:10:33 - 0:10:37, sẽ nhỏ hơn nhưng mà đồng thời thì khi
0:10:35 - 0:10:39, chúng ta nhìn vô các cái feature map này
0:10:37 - 0:10:42, chúng ta sẽ khó mườn tượng hơn cái đối
0:10:39 - 0:10:44, tượng gốc ở đây đúng không Chúng ta sẽ
0:10:42 - 0:10:46, thấy các cái Đốm sáng còn chúng ta sẽ
0:10:44 - 0:10:50, không còn thấy cái bóng dáng của cái đối
0:10:46 - 0:10:50, tượng Góc ở trên cái ảnh đầu vào
0:10:54 - 0:11:00, nữa và đến cái lớp convolution cuối cùng
0:10:57 - 0:11:04, đó là lớp convolution số 5 thì chúng ta
0:11:00 - 0:11:05, sẽ trực quan hóa một vài cái feature map
0:11:04 - 0:11:08, và ở đây chúng ta thấy là có một cái
0:11:05 - 0:11:11, feature map nó rất là
0:11:08 - 0:11:14, sáng và khi phóng to lên ở đây chúng ta
0:11:11 - 0:11:17, thấy là nó sẽ có một số cái tính chất gì
0:11:14 - 0:11:20, đấy thì để làm sao biết cái ý nghĩa của
0:11:17 - 0:11:23, cái feature map này là gì thì người ta
0:11:20 - 0:11:27, có một cái trick có một cái mẹo như
0:11:23 - 0:11:31, sau đó là với cái feature map này người
0:11:27 - 0:11:35, ta sẽ thống kê lại tt chín cái tấm ảnh
0:11:31 - 0:11:37, chín cái tấm ảnh mà làm cho cái feature
0:11:35 - 0:11:41, map này nó sáng nhiều nhất nó sáng rực
0:11:37 - 0:11:44, nhất thì các bạn đoán xem điểm chung của
0:11:41 - 0:11:46, tất cả chính cái tấm ảnh này đó là gì
0:11:44 - 0:11:49, thì chúng ta sẽ biết được cái concept
0:11:46 - 0:11:52, cái ý nghĩa của cái feature map này là
0:11:49 - 0:11:54, gì thì chắc là các bạn có thể đoán ra
0:11:52 - 0:11:56, được rồi đúng không chính cái tấm ảnh
0:11:54 - 0:12:00, này điểm chung của nó nó đều là có cái
0:11:56 - 0:12:02, gương mặt và chúng ta cũng để ý đó đó
0:12:00 - 0:12:05, là trên cái khu vực mà nó phát sáng ở
0:12:02 - 0:12:07, đây đúng không Thì chúng ta ánh xạ lên
0:12:05 - 0:12:09, trên cái ảnh góc á chúng ta ánh xạ lên
0:12:07 - 0:12:14, trên ảnh góc thì chúng ta cũng thấy đó
0:12:09 - 0:12:16, là cái vùng gương mặt là nó phát sáng à
0:12:14 - 0:12:19, Cái vùng gương mặt nó cũng tương ứng là
0:12:16 - 0:12:22, cái vị trí mà mình phát sáng ở đây đó
0:12:19 - 0:12:25, thì đó là chúng ta hình dung cái concept
0:12:22 - 0:12:27, của cái lớp conion số 5 tại cái feature
0:12:25 - 0:12:30, map này ha cái ý nghĩa của cái concept
0:12:27 - 0:12:32, này đó là thể hiện cái sự xuất hiện của
0:12:30 - 0:12:32, gương
0:12:39 - 0:12:45, mặt rồi và khi cái người đàn ông này họ
0:12:42 - 0:12:46, di chuyển về tay phải họ di chuyển về
0:12:45 - 0:12:48, tay phải thì cái feature map tương ứng
0:12:46 - 0:12:50, các bạn thấy là cái vùng Đốm sáng của
0:12:48 - 0:12:53, mình cũng dịch chuyển về tay phải thì
0:12:50 - 0:12:55, điều này nó thể hiện cái chuyện gì thì
0:12:53 - 0:12:58, chút nữa chúng ta sẽ cùng bình luận
0:12:55 - 0:13:00, th Sau đó có một cái người đàn ông mà áo
0:12:58 - 0:13:02, đen họ bước vào cái khung hình và chúng
0:13:00 - 0:13:04, ta thấy lại có một cái sự xuất hiện của
0:13:02 - 0:13:06, một cái Đốm sáng nữa thì chúng ta thấy
0:13:04 - 0:13:09, là ok như vậy cái giả thuyết của chúng
0:13:06 - 0:13:11, ta là đã đúng Đó là cái concept của
0:13:09 - 0:13:14, chung của chín cái tấm hình này đó chính
0:13:11 - 0:13:16, là có cái sự xuất hiện của gương mặt thì
0:13:14 - 0:13:17, khi có một cái gương mặt mới đi vào thì
0:13:16 - 0:13:21, cái Đốm sáng của cái gương mặt đó nó
0:13:17 - 0:13:21, cũng phát sáng
