0:00:01 - 0:00:13, [âm nhạc]
0:07:03 - 0:07:13, 5 6 hoặc là chúng ta có thể nhập theo
0:07:06 - 0:07:16, chiều dọc đó là 1 2 3 4 5 6 để tạo ra
0:07:13 - 0:07:19, thành một cái ma trận đó chúng ta có thể
0:07:16 - 0:07:20, tách tương tự như vậy thì chúng ta sẽ từ
0:07:19 - 0:07:22, một cái ma trọng Chúng ta sẽ tách ra
0:07:20 - 0:07:27, thành từng hàng như thế
0:07:22 - 0:07:29, nào đó hoặc là chúng ta làm trên những
0:07:27 - 0:07:31, cái dữ liệu tenser thì chúng ta sẽ tách
0:07:29 - 0:07:35, ra ra thành từng cái ma trận như thế nào
0:07:31 - 0:07:37, thì đó là nhập và T và trong cái thư
0:07:35 - 0:07:40, viện của numi nó cho phép chúng ta có
0:07:37 - 0:07:42, thể thực hiện cái thao tác tìm kiếm tìm
0:07:40 - 0:07:44, kiếm trên array tức là chúng ta sẽ xác
0:07:42 - 0:07:47, định Xem những cái phần tử thỏa mãn một
0:07:44 - 0:07:49, số cái tính chất Tìm kiếm nào đó ví dụ ở
0:07:47 - 0:07:53, đây chúng ta muốn tìm những cái phần tử
0:07:49 - 0:07:55, nào có cái giá trị là số chậu thì khi đó
0:07:53 - 0:07:58, với cái array này ha chúng ta muốn tìm
0:07:55 - 0:08:00, những cái phần tử là dạng số chẵn thì
0:07:58 - 0:08:02, array nó sẽ cho phép mình có cái cơ chế
0:08:00 - 0:08:04, để thực hiện cái việc tìm kiếm với cái
0:08:02 - 0:08:07, hàm là hàm
0:08:04 - 0:08:09, We và chúng ta sẽ truyền cái tính chất
0:08:07 - 0:08:12, vô đây ví dụ như nếu chúng ta muốn tìm
0:08:09 - 0:08:14, những số chảng thì khi chúng ta trả về
0:08:12 - 0:08:18, nó sẽ trả về là
0:08:14 - 0:08:24, F rồi hai là chẳn đúng không nó sẽ là
0:08:18 - 0:08:24, true ba là lẻ nó sẽ trả về là false
0:08:25 - 0:08:31, true
0:08:28 - 0:08:32, tr đó thì khi chúng ta sử dụng hàm weare
0:08:31 - 0:08:36, nó sẽ trả về một
0:08:32 - 0:08:38, cái kiểu array có kích thước tương tự
0:08:36 - 0:08:40, như cái đầu bào và nó sẽ trả về các cái
0:08:38 - 0:08:42, giá trị true phone để tương ứng là nó có
0:08:40 - 0:08:44, thỏa mãn cái điều kiện Tìm kiếm của mình
0:08:42 - 0:08:47, hay không thì toàn bộ những cái nội dung
0:08:44 - 0:08:50, này thì sẽ được trình bày trong cái code
0:08:47 - 0:08:50, tham khảo ở đây
