0:00:01 - 0:00:13, [âm nhạc]
0:02:21 - 0:02:25, phần xác định và xử lý những cái dữ liệu
0:02:24 - 0:02:28, bị
0:02:25 - 0:02:31, thiếu nhắc lại Đó là để phát hiện những
0:02:28 - 0:02:34, cái dữ liệu bị thiếu ở trong phần ed Tức
0:02:31 - 0:02:36, là cái phần mà phân tích dữ liệu thì
0:02:34 - 0:02:39, chúng ta biết rằng là trong pandas trong
0:02:36 - 0:02:40, cái thư viện pandas thì nó đã có cung
0:02:39 - 0:02:43, cấp các cái hàm để giúp cho mình phát
0:02:40 - 0:02:46, hiện cái dữ liệu bị thiếu Đó là hàm is
0:02:43 - 0:02:48, noon hoặc là hàm isna thì hai chúng ta
0:02:46 - 0:02:51, có thể sử dụng cả hai hàm này để kiểm
0:02:48 - 0:02:53, tra xem bảng hoặc là cột hoặc là cái
0:02:51 - 0:02:56, dòng dữ liệu của mình có bị thiếu dữ
0:02:53 - 0:02:59, liệu hay không và ở bên trái đó là chúng
0:02:56 - 0:03:01, ta sẽ có một cái mẫu dữ liệu ha Thì ở
0:02:59 - 0:03:04, đây chúng ta sẽ thấy là các cái dữ liệu
0:03:01 - 0:03:07, Na nó nằm ở đây và khi chúng ta chấm
0:03:04 - 0:03:10, e thì nó sẽ ra là hai cái giá trị tru ở
0:03:07 - 0:03:14, đây tức là chúng ta sẽ có những cái vị
0:03:10 - 0:03:18, trí mà giá trị của mình nó bằng n Tức là
0:03:14 - 0:03:21, không phải là một cái giá trị xác
0:03:18 - 0:03:24, định thì khi sau khi chúng ta đã phát
0:03:21 - 0:03:26, hiện xong thì chúng ta sẽ tiến hành xử
0:03:24 - 0:03:28, lý các cái dữ liệu bị thiếu này thì
0:03:26 - 0:03:31, chúng ta sẽ có ba cái cách tiếp cận
0:03:28 - 0:03:33, chính cách tip tip cận đầu tiên đó chính
0:03:31 - 0:03:36, là chúng ta sẽ lại
0:03:33 - 0:03:39, bỏm đây là cách tiếp cận đơn giản nhất
0:03:36 - 0:03:42, dễ thực hiện nhất cứ khi chỗ nào ở trên
0:03:39 - 0:03:46, hàng hoặc là trên cột mà chúng ta thấy
0:03:42 - 0:03:50, là có một cái tỉ lệ dữ liệu bị thiếu mà
0:03:46 - 0:03:53, đủ lớn ví dụ như là trên 50 ph dữ liệu
0:03:50 - 0:03:57, của một cột hoặc là trên 50 ph dữ liệu
0:03:53 - 0:04:00, của một hàng mà có cái giá trị là n thì
0:03:57 - 0:04:02, chúng ta sẽ lại bỏ nó đi thì để thực
0:04:00 - 0:04:05, hiện cái việc loại đỏ loại bỏ này chúng
0:04:02 - 0:04:08, ta có thể sử dụng cái hàm là drop
0:04:05 - 0:04:11, nan hoặc là chúng ta có thể sử dụng cái
0:04:08 - 0:04:14, hàm drop column nếu như chúng ta đặt ra
0:04:11 - 0:04:18, những cái tiêu chí là bao nhiêu phần
0:04:14 - 0:04:20, trăm dữ liệu trở lên mà bị gọi là bị
0:04:18 - 0:04:23, rỗng bị thiếu thì chúng ta mới loại bỏ
0:04:20 - 0:04:25, đi đó và hướng tiếp cận thứ hai đó là
0:04:23 - 0:04:27, hướng tiếp cận thay thế có thể là thay
0:04:25 - 0:04:30, thế đơn biến đa biến hoặc là thay thế
0:04:27 - 0:04:33, trên cái dữ liệu theo chỗi thời gian
0:04:30 - 0:04:35, và trong thư viện s kit l thì chúng ta
0:04:33 - 0:04:40, cũng sẽ có cái api để phục vụ cho cái
0:04:35 - 0:04:42, việc thay thế này đó chính là ccit l
0:04:40 - 0:04:45, imputation thì chúng ta có thể tham dạc
0:04:42 - 0:04:47, cảo trong cái đường link ở sau đây và
0:04:45 - 0:04:49, cái phương pháp nâng cao hơn đó chính là
0:04:47 - 0:04:52, chúng ta sẽ sử dụng chính những cái mô
0:04:49 - 0:04:56, hình máy học để đưa ra cái dự đoán cái
0:04:52 - 0:05:00, cái giá trị bị thiếu này thì sơ đồ dưới
0:04:56 - 0:05:03, đây đó là chúng ta sẽ có Nhữ những cái
0:05:00 - 0:05:07, tiếp cộn được chia ra thành các cái
0:05:03 - 0:05:09, nhánh đầu tiên đó là cái nhánh mà loại
0:05:07 - 0:05:12, bỏ và đây thì chúng ta có các cái chiến
0:05:09 - 0:05:14, thuật loại bỏ Ví dụ như chúng ta sẽ loại
0:05:12 - 0:05:16, bỏ những cái giá trị nào mà bị thiếu
0:05:14 - 0:05:19, thôi hoặc chúng ta loại bỏ theo theo
0:05:16 - 0:05:21, hàng hoặc chúng ta sẽ loại bỏ theo cộ
0:05:19 - 0:05:23, đối với cái hướng tiếp cận thay thế thì
0:05:21 - 0:05:26, chúng ta sẽ có hai hướng đó là cơ bản và
0:05:23 - 0:05:29, nâng cao cơ bản thì chúng ta có thể thay
0:05:26 - 0:05:31, thế Ví dụ như thay bằng một cái giá trị
0:05:29 - 0:05:33, hàng số hoặc là chúng ta có thể thay
0:05:31 - 0:05:35, những cái giá trị mayang tính chất thống
0:05:33 - 0:05:38, kê ví dụ như là giá trị min giá trị
0:05:35 - 0:05:42, median giá trị Mode hoặc là cái giá trị
0:05:38 - 0:05:44, mà có cái số lần xuất hiện là nhiều nhất
0:05:42 - 0:05:47, và còn một cái tứng thích tự động nữa
0:05:44 - 0:05:49, đối với dữ liệu mà dạng time series tức
0:05:47 - 0:05:51, là dữ liệu theo chuỗi thời gian chúng ta
0:05:49 - 0:05:53, có thể căn cứ dựa trên cái chuỗi thời
0:05:51 - 0:05:57, gian để chúng ta có thể nội suy ra cái
0:05:53 - 0:06:00, giá trị mà mình sẽ điền khuyết vào bên
0:05:57 - 0:06:01, trong và ở muố tiếp cận nâng cao Thì đó
0:06:00 - 0:06:04, chính là các cái hướng c hướng tiết cận
0:06:01 - 0:06:06, dựa trên mô hình máy học như là caris
0:06:04 - 0:06:09, neighbor Hoặc là các cái mô hình máy học
0:06:06 - 0:06:11, khác và ngoài ra thì chúng ta sẽ còn một
0:06:09 - 0:06:13, cái hướng tiếp cận khác không được nói
0:06:11 - 0:06:16, chi tiết ở đây đó là chúng ta sẽ tạo ra
0:06:13 - 0:06:18, thêm một cái cột mới trong cái cột mới
0:06:16 - 0:06:21, này thì chúng ta sẽ đánh dấu
0:06:18 - 0:06:23, là những cái dòng dữ liệu nào thì bị
0:06:21 - 0:06:25, thiếu và những cái dòng dữ liệu nào là
0:06:23 - 0:06:28, không bị thiếu thì đây là những cái
0:06:25 - 0:06:30, hướng tiếp cận chính cho cái việc xử lý
0:06:28 - 0:06:35, dữ liệu bị thiếu của mình
0:06:30 - 0:06:38, Ờ trong cái bảng sau thì nó tiến hành đó
0:06:35 - 0:06:40, là so sánh các cái phương pháp cách thức
0:06:38 - 0:06:43, thực hiện và đặc điểm của từng cái
0:06:40 - 0:06:44, phương pháp phương pháp đầu tiên đó là
0:06:43 - 0:06:47, chúng ta thay thế các cái đặc trưng đơn
0:06:44 - 0:06:49, biến thì chúng ta có thể thay thế các
0:06:47 - 0:06:52, cái giá trị mang tính chất thống kê như
0:06:49 - 0:06:56, là giá trị trung bình giá trị trung vị
0:06:52 - 0:06:58, và giá trị Mode và cách thực hiện đó là
0:06:56 - 0:07:00, cũng rất là đơn giản đó là thay các cái
0:06:58 - 0:07:03, giá trị còn thiếu bằng những cái giá trị
0:07:00 - 0:07:04, trung bình trung vị hoặc hoặc là những
0:07:03 - 0:07:07, cái giá trị mà xuất hiện thường xuyên
0:07:04 - 0:07:09, nhất của một cái biến nào đó một thực
0:07:07 - 0:07:13, hiện một cách độc lập tức là chúng ta sẽ
0:07:09 - 0:07:15, xét trên một cái biến x y Ví dụ ở đây
0:07:13 - 0:07:22, chúng ta có rất nhiều những cái đặc
0:07:15 - 0:07:24, trưng là x1 x2 vân vân cho đến x thứ n
0:07:22 - 0:07:26, thì chúng ta xét một cái xy nào Đấy tức
0:07:24 - 0:07:28, là xét một cái cộp nào đó và chúng ta sẽ
0:07:26 - 0:07:31, tính cái giá trị trung bình cho những
0:07:28 - 0:07:34, cái phần tử mà có giá trị hoặc là chúng
0:07:31 - 0:07:36, ta sẽ tính cái giá trị trung vị hoặc là
0:07:34 - 0:07:38, chúng ta sẽ đếm những cái giá trị nào có
0:07:36 - 0:07:39, tần suất xuất hiện nhiều nhất thì chúng
0:07:38 - 0:07:44, ta sẽ lấy những cái giá trị đại diện đó
0:07:39 - 0:07:47, điền vào những cái vị trí mà có bị rỗng
0:07:44 - 0:07:50, bị thiếu giá trị thì cái phương pháp này
0:07:47 - 0:07:53, nó thứ nhất đó là nó đơn giản dễ hiểu và
0:07:50 - 0:07:55, dễ thực hiện Tuy nhiên cái giá trị đại
0:07:53 - 0:07:58, diện này Thực sự mà nói nó cũng khó phản
0:07:55 - 0:08:00, ánh đúng được cái giá trị bị thiếu rõ
0:07:58 - 0:08:02, ràng là chúng ta không thể nào à với một
0:08:00 - 0:08:03, cái vị trí bị thiếu chúng ta có thể điền
0:08:02 - 0:08:06, vào duy nhất một cái giá trị đại diện
0:08:03 - 0:08:09, như vậy được thì cũng tương tự như vậy
0:08:06 - 0:08:11, cũng tương tự như cái phương pháp mà
0:08:09 - 0:08:13, thay thế các cái đặc trưng đơn biến thì
0:08:11 - 0:08:16, chúng ta thay thế bằng một cái hàng số
0:08:13 - 0:08:19, hàng số này có thể là một con số rất là
0:08:16 - 0:08:21, lớn ví dụ như là trừ 999 hoặc là con số
0:08:19 - 0:08:23, à Xin lỗi những cái giá trị rất là nhỏ
0:08:21 - 0:08:28, hoặc là giá trị rất là lớn Ví dụ như
0:08:23 - 0:08:30, -999 Cộng 9999 hoặc là con số trung dung
0:08:28 - 0:08:34, ví dụ như là số 0
0:08:30 - 0:08:37, hoặc là cái con số mà vừa đại diện cho
0:08:34 - 0:08:40, một cái giá trị mà mang tính chất đại
0:08:37 - 0:08:43, diện ngoại lệ Ví dụ như cái các cái biến
0:08:40 - 0:08:45, của mình ở bên trong cái cột dữ liệu xy
0:08:43 - 0:08:48, Đó là những con số dương thì chúng ta có
0:08:45 - 0:08:50, thể Điền đó là một con số là -1 để hàm ý
0:08:48 - 0:08:52, rằng là à cái giá trị này nó là một giá
0:08:50 - 0:08:54, trị ngoại lệ nhưng mà nó vẫn có cái dạng
0:08:52 - 0:08:57, là số học để chúng ta có thể xử lý tính
0:08:54 - 0:08:59, toán được thì tương tự như cái phương
0:08:57 - 0:09:02, pháp thay thế đặc trưng đơn biến thì cái
0:08:59 - 0:09:05, phương pháp này nó đơn giản và nó cũng
0:09:02 - 0:09:08, khó phản ánh đúng được cái giá trị Thực
0:09:05 - 0:09:10, sự mà bị thiếu ở đó là gì và những cái
0:09:08 - 0:09:14, tiếp cận sau thì có vẻ là nó sẽ logic
0:09:10 - 0:09:16, hơn nó có cái căn cứ tốt hơn để giúp cho
0:09:14 - 0:09:19, chúng ta thay thế cái giá trị bị thiếu c
0:09:16 - 0:09:21, tiếp cận đầu tiên đó là chúng ta sử dụng
0:09:19 - 0:09:24, phương pháp canis
0:09:21 - 0:09:27, neighbor Ví dụ như à ở đây chúng ta có
0:09:24 - 0:09:30, cái đặc trưng xy là đặc trưng bị thiếu
0:09:27 - 0:09:34, thì chúng ta sẽ xây dựng một cái mô hình
0:09:30 - 0:09:36, ờ tìm kiếm k cái láng diền gần nhất và
0:09:34 - 0:09:40, nó sẽ dựa trên các cái đặc trưng đó là
0:09:36 - 0:09:44, x1 x2 cho đến XY - 1 và XY + 1 cho đến
0:09:40 - 0:09:46, xn tức là loại bỏ đi cái xy chúng ta sẽ
0:09:44 - 0:09:49, dùng các cái đặc trưng còn lại như là
0:09:46 - 0:09:53, cái đặc trưng của mô hình m học và chúng
0:09:49 - 0:09:57, ta sẽ xem xét xem là ứng với cái dòng dữ
0:09:53 - 0:10:00, liệu đó thì nó sẽ có những cái giá trị
0:09:57 - 0:10:03, nó sẽ có cái đặc trưng nào gần nó nhất
0:10:00 - 0:10:05, thì chúng ta sẽ điền cái giá trị còn
0:10:03 - 0:10:09, thiếu vào thì bản chất của cái phương
0:10:05 - 0:10:11, pháp K nearest neighbor ở đây đó là
0:10:09 - 0:10:15, chúng ta sẽ thay thế các cái giá trị bị
0:10:11 - 0:10:19, thiếu bằng cái giá trị trung bình hoặc
0:10:15 - 0:10:20, là tổng trọng số của k cái láng giề
0:10:19 - 0:10:22, Trong cái không gian đặc trưng và cái
0:10:20 - 0:10:25, không gian đặc trưng ở đây thì được hiểu
0:10:22 - 0:10:29, đó là tất cả các cái đặc trưng mà trừ
0:10:25 - 0:10:30, cái đặc trưng mà đang bị thiếu ở đây là
0:10:29 - 0:10:33, x
0:10:30 - 0:10:36, thì phương pháp này nó sẽ chính xác hơn
0:10:33 - 0:10:39, và nó có cái tính giải thích được Tuy
0:10:36 - 0:10:42, nhiên nó cũng sẽ gọi là có thể tốn kém
0:10:39 - 0:10:45, hơn về mặt chi phí tính toán do nó cũng
0:10:42 - 0:10:47, phải thực hiện cái phép so sánh K cái lá
0:10:45 - 0:10:50, để tìm ra K cái nán gì ngn nhất trên một
0:10:47 - 0:10:52, cái tập dữ liệu rất là lớn và tương tự
0:10:50 - 0:10:54, như phương pháp K nearest neighbor thì
0:10:52 - 0:10:57, chúng ta sẽ có cái phương pháp gọi là
0:10:54 - 0:10:59, nội suy Tiến tính chúng ta sẽ thay thế
0:10:57 - 0:11:03, cái cái giá trị bị thiếu bằng cái giá
0:10:59 - 0:11:07, trị được nội suy một cách tuyến
0:11:03 - 0:11:10, tính dựa trên các cái điểm dữ liệu mà
0:11:07 - 0:11:11, không bị thiếu lân cận tức là chúng ta
0:11:10 - 0:11:16, cũng
0:11:11 - 0:11:18, sẽ thực hiện gọi là cộng trung bình và
0:11:16 - 0:11:21, chúng ta sẽ nội suy ra cái giá trị bị
0:11:18 - 0:11:23, thiếu ở đó đó thì phương pháp này nó
0:11:21 - 0:11:26, cũng tương tự như cái phương pháp canis
0:11:23 - 0:11:29, n ở đây và đặc điểm của đó đó là nó sẽ
0:11:26 - 0:11:32, sử dụng cái mối quan hệ tiến tính giữa
0:11:29 - 0:11:36, các cái điểm dữ liệu nó sử dụng ví dụ
0:11:32 - 0:11:38, cái giá trị của mình là tại đây là với
0:11:36 - 0:11:42, cái đặc trưng X thì chúng ta sẽ có cái
0:11:38 - 0:11:45, giá trị tương ứng của nó là A thì tại
0:11:42 - 0:11:48, cái vị trí tiếp theo là y thì chúng ta
0:11:45 - 0:11:51, sẽ có giá trị là B và chúng ta sẽ thực
0:11:48 - 0:11:52, hiện cái giá trị bị thiếu ở đây là Z thì
0:11:51 - 0:11:56, chúng ta sẽ đoán xem cái giá trị ở đây
0:11:52 - 0:11:59, là gì đó thì chúng ta sẽ dựa trên x y a
0:11:56 - 0:12:02, và z để chúng ta nội suy ra cái giá trị
0:11:59 - 0:12:05, chấm mọi ở giữa đây đó là cái idea của
0:12:02 - 0:12:08, phương pháp là nộ suy Tiến tính và
0:12:05 - 0:12:10, phương pháp này thì nó có thể phụ hợp
0:12:08 - 0:12:12, với mọi cái loại dữ liệu tức là dữ liệu
0:12:10 - 0:12:14, của mình cho dù là loại dữ liệu gì thì
0:12:12 - 0:12:18, chúng ta cũng có thể thực hiện
0:12:14 - 0:12:21, được rồi nâng cấp hơn so với lại hai
0:12:18 - 0:12:23, phương pháp này đó là chúng ta sẽ thay
0:12:21 - 0:12:26, thế bằng phương pháp hộ
0:12:23 - 0:12:27, quy thì cái với cái Phương pháp hộ quy
0:12:26 - 0:12:30, này thì bản chất nó cũng là một cái mô
0:12:27 - 0:12:34, hình máy học trong đó cái thành phần bị
0:12:30 - 0:12:37, thiếu xy nó sẽ được tính toán dựa trên
0:12:34 - 0:12:40, các cái thành phần đặc trưng còn lại và
0:12:37 - 0:12:41, chúng ta giả sử rằng là xy này nó sẽ phụ
0:12:40 - 0:12:43, thuộc một cách tuyến tính so với lại các
0:12:41 - 0:12:45, cái đặc trưng còn lại thì từ đó mình sẽ
0:12:43 - 0:12:47, xây dựng một cái mô hình máy học để dự
0:12:45 - 0:12:50, đoán cái giá trị xy từ các cái giá trị
0:12:47 - 0:12:51, còn lại này thì phương pháp này nó sẽ
0:12:50 - 0:12:54, cho cái
0:12:51 - 0:12:56, Ờ kết quả là chính xác hơn so với cái
0:12:54 - 0:12:59, việc là điền các cái giá trị cố định ở
0:12:56 - 0:13:02, đây ha và Tuy nhiên nó có thể gây ra cái
0:12:59 - 0:13:05, hiện tượng đa cộng tuyến tức là ờ hoặc
0:13:02 - 0:13:07, là quá khớp nếu như cái đặc trưng có mố
0:13:05 - 0:13:10, mối ên quan cao với các cái đặc trưng
0:13:07 - 0:13:13, khác nghĩa là nếu như chúng ta giả sử
0:13:10 - 0:13:15, cái yếu tố là đặc trưng xy nó phụ thuộc
0:13:13 - 0:13:17, một cách tuyến tính so với lại các cái
0:13:15 - 0:13:20, đặc Trung còn lại thì nó sẽ gây ra cái
0:13:17 - 0:13:23, hiện tượng đa cộng tuyến đó và trong
0:13:20 - 0:13:25, thực tế thì rõ ràng không phải cái xi
0:13:23 - 0:13:28, cái đặc trưng mà đang bị thiếu dữ liệu ở
0:13:25 - 0:13:31, đây ha Nó có cái mối quan hệ tiến tính
0:13:28 - 0:13:32, rõ ràng không phải lúc nào cũng như vậy
0:13:31 - 0:13:34, do đó thì để thực hiện được cái phương
0:13:32 - 0:13:37, pháp này chúng ta phải có một cái giả
0:13:34 - 0:13:39, định phải có một cái giả định và cái giả
0:13:37 - 0:13:44, định này thì không phải lúc nào cũng có
0:13:39 - 0:13:48, thể Ờ thỏa mãn và cuối cùng đó là chúng
0:13:44 - 0:13:50, ta có thể thay thế dựa trên các cái mô
0:13:48 - 0:13:53, hình và mô hình này á là những cái mô
0:13:50 - 0:13:55, hình mà Phi
0:13:53 - 0:13:59, tuyến thì có thể thay thế bằng các cái
0:13:55 - 0:14:01, mô hình dự đoán nâng cao đó và sử dụng
0:13:59 - 0:14:03, các cái mô hình máy học để ước tính các
0:14:01 - 0:14:06, giá trị còn lại cái giá trị còn thiếu
0:14:03 - 0:14:08, dựa trên các cái dữ liệu được quan sát
0:14:06 - 0:14:12, thì phương pháp này là phương pháp cao
0:14:08 - 0:14:14, nhất và tổng quát nhất tại vì các cái mô
0:14:12 - 0:14:16, hình máy học ở đây thì nó sẽ không có
0:14:14 - 0:14:18, một cái giả định là tuyến tính mà ở đây
0:14:16 - 0:14:21, chúng ta giả định Nó là một cái mối quan
0:14:18 - 0:14:23, hệ Phi tuyến luôn thì như vậy thì phương
0:14:21 - 0:14:26, pháp này nó sẽ cho cái độ chính xác cao
0:14:23 - 0:14:29, hơn tuy nhiên nó sẽ gặp cái vấn đề đó là
0:14:26 - 0:14:30, nó có thể phức tạp và tốn kém cho cái
0:14:29 - 0:14:33, quá trình tính toán tại vì các cái mô
0:14:30 - 0:14:35, hình mà Phi tuyến á thì thông thường đó
0:14:33 - 0:14:37, là cái chi phí tính toán của nó lớn do
0:14:35 - 0:14:40, nó phải thực hiện cái số phép biến đổi
0:14:37 - 0:14:40, nhiều hơn
