0:00:01 - 0:00:13, [âm nhạc]
0:04:46 - 0:04:51, khoảng thời gian là một tuần gần đây thì
0:04:48 - 0:04:53, mình sẽ gợi ý đi những cái sản phẩm đó.
0:04:51 - 0:04:56, Hy vọng rằng là nó sẽ có một cái xu
0:04:53 - 0:04:57, hướng mà được người dùng người ta quan
0:04:56 - 0:05:00, tâm, cộng đồng người dùng người ta quan
0:04:57 - 0:05:02, tâm một cách rộng rãi. Thì nhiều người
0:05:00 - 0:05:03, thích thì hy vọng rằng là cái người tiếp
0:05:02 - 0:05:07, theo mà mua hàng cũng sẽ thích cái sản
0:05:03 - 0:05:11, phẩm này. Và một cái dạng thứ ba đó
0:05:07 - 0:05:13, chính là cá nhân hóa cho từng người. à
0:05:11 - 0:05:16, cá nhân hóa cho từng người. Tức là à
0:05:13 - 0:05:18, chúng ta sẽ không có gợi ý chung chung
0:05:16 - 0:05:20, cho một cộng đồng, một nhóm cộng đồng
0:05:18 - 0:05:23, hoặc là gợi ý theo kiểu là nếu thì như
0:05:20 - 0:05:27, thế này thì nó rất là thủ công mà chúng
0:05:23 - 0:05:29, ta sẽ đi theo từng cái người sử dụng cụ
0:05:27 - 0:05:32, thể. Mình sẽ biết được những cái đặc
0:05:29 - 0:05:34, trưng cho cái người à cho cái người đó
0:05:32 - 0:05:37, là gì để từ đó mình sẽ trích xuất và
0:05:34 - 0:05:39, mình lấy ra những cái sản phẩm phù hợp
0:05:37 - 0:05:41, cho cái người đó. Thì đây có lẽ là một
0:05:39 - 0:05:44, trong những cái vấn đề lớn nhất mà chúng
0:05:41 - 0:05:46, ta cần phải giải trong các cái hệ thống
0:05:44 - 0:05:50, khuyến nghị đó là cá nhân hóa khuyến
0:05:46 - 0:05:50, nghị cho từng người dùng.
0:05:50 - 0:05:56, Thì chúng ta sẽ tiến hành là mô hình hóa
0:05:53 - 0:05:59, cái bài toán này. Đặt à tập khách hàng
0:05:56 - 0:06:01, của chúng ta là X và cái sản phẩm của
0:05:59 - 0:06:04, mình là S.
0:06:01 - 0:06:08, Và cái hàm đánh giá U à hàm đánh giá của
0:06:04 - 0:06:12, chúng ta là U thì U ở đây sẽ là từ cái
0:06:08 - 0:06:15, tập X à đến cái tập S. Từ tập X nhân với
0:06:12 - 0:06:18, lại X nhân với S tức là người dùng và
0:06:15 - 0:06:18, sản phẩm.
0:06:23 - 0:06:30, người dùng và sản phẩm thì nó sẽ tạo ra
0:06:26 - 0:06:33, à một cái rating. R là rating.
0:06:30 - 0:06:36, R là rating tức là cái mức độ mà ưa
0:06:33 - 0:06:40, thích của người dùng đối với cái sản
0:06:36 - 0:06:42, phẩm này. Thì R này nó có thể có rất
0:06:40 - 0:06:45, nhiều cái cách thức khác nhau. Ví dụ như
0:06:42 - 0:06:47, R là từ 0 cho đến 5 sao. Thì đây là một
0:06:45 - 0:06:49, cái than đo phổ biến trên mạng xã hội
0:06:47 - 0:06:52, khi mà đánh giá cái sở thích của một
0:06:49 - 0:06:55, người đối với một cái sản phẩm. Nó cũng
0:06:52 - 0:06:57, có thể là một cái con số thực cho đến 1.
0:06:55 - 0:07:00, Không có nghĩa là không hề quan tâm à
0:06:57 - 0:07:03, không thích thú. Và một đó là rất là
0:07:00 - 0:07:05, thích thú đến cái sản phẩm đó. Thì cái
0:07:03 - 0:07:07, vấn đề chúng ta cần phải giải quyết đó
0:07:05 - 0:07:10, chính là làm sao chúng ta có thể đi thu
0:07:07 - 0:07:13, thập được cái rating của từng user và
0:07:10 - 0:07:18, item. Vì hai cái không gian tập khách
0:07:13 - 0:07:18, hàng và cái sản phẩm này nó rất là lớn.
0:07:18 - 0:07:23, X nhân với S này là rất là lớn.
0:07:26 - 0:07:32, Rồi và chúng ta sẽ phải dự đoán những
0:07:29 - 0:07:34, cái rating mà chưa biết. Tức là chúng ta
0:07:32 - 0:07:37, nhìn vào cái bảng đây, chúng ta thấy là
0:07:34 - 0:07:40, đại đa số những cái dữ liệu của chúng ta
0:07:37 - 0:07:43, là chúng ta thu thập được thì nó rất là
0:07:40 - 0:07:46, ít. Ví dụ như cái cô này cậu thích cái
0:07:43 - 0:07:47, bộ phim này là chấm bốn điểm, cái anh
0:07:46 - 0:07:49, này anh không thích cái bộ phim này thì
0:07:47 - 0:07:51, chấm là một điểm. Nhưng mà đại đa số
0:07:49 - 0:07:53, những cái chỗ khác sẽ là dấu chấm hỏi.
0:07:51 - 0:07:57, Tức là chúng ta chưa biết. Thì hay nói
0:07:53 - 0:07:57, cách khác, đây là một cái ma trận thưa.
0:07:58 - 0:08:02, Đây là một cái ma trận thưa.
0:08:00 - 0:08:04, Và nhiệm vụ của chúng ta đó là làm sao
0:08:02 - 0:08:07, có thể dự đoán được những cái dấu chấm
0:08:04 - 0:08:09, hỏi này. Tức là dự đoán từng cái user
0:08:07 - 0:08:11, này có thích cái sản phẩm này không và
0:08:09 - 0:08:13, nếu thích thì chấm là bao nhiêu điểm.
0:08:11 - 0:08:16, Rồi sau đó chúng ta sẽ đi đánh giá coi
0:08:13 - 0:08:18, cái việc mà chúng ta gán nhãn vào à đánh
0:08:16 - 0:08:20, cái cái cái rating vào những cái dấu
0:08:18 - 0:08:22, chấm hỏi này thì cái độ chính xác của nó
0:08:20 - 0:08:25, là bao nhiêu? Thì đó chính là những cái
0:08:22 - 0:08:28, vấn đề mà chúng ta cần phải giải quyết.
0:08:25 - 0:08:33, Và đầu tiên đó là thu thập cái rating.
0:08:28 - 0:08:37, Thì chúng ta sẽ có hai cái à cách thu
0:08:33 - 0:08:40, thập một cách gọi là à tường minh là
0:08:37 - 0:08:42, explicit và không tường minh tức là
0:08:40 - 0:08:44, implicit. Thì đối với cái cách từ minh á
0:08:42 - 0:08:47, là chúng ta có thể thông qua cái việc là
0:08:44 - 0:08:50, hỏi đáp trực tiếp người dùng xem họ có
0:08:47 - 0:08:53, thích cái sản phẩm này hay không hoặc là
0:08:50 - 0:08:55, họ chấm điểm là bao nhiêu. Hoặc là thông
0:08:53 - 0:08:58, qua cái hình thức gọi là crows trên cái
0:08:55 - 0:09:00, số lượng lớn à người dùng trên mạng
0:08:58 - 0:09:02, internet chúng ta sẽ nhờ một cái lượng
0:09:00 - 0:09:04, lớn người dùng để đánh giá. Thì đối với
0:09:02 - 0:09:07, cái lit feedback thì chúng ta sẽ có
0:09:04 - 0:09:09, những cái công cụ ví dụ như th up th
0:09:07 - 0:09:11, down tức là cái nút like trong mạng xã
0:09:09 - 0:09:14, hội á hoặc là nút dislike trong mạng xã
0:09:11 - 0:09:17, hội. Thì ở đây chúng ta có một cái ví dụ
0:09:14 - 0:09:20, là có 71 cái lượt thích sản phẩm này.
0:09:17 - 0:09:24, Hoặc là chúng ta yêu cầu người dùng đánh
0:09:20 - 0:09:26, ờ đánh sao từ 1 cho đến 5 đó hoặc là
0:09:24 - 0:09:27, viết cái review. Thì từ cái câu review
0:09:26 - 0:09:31, này chúng ta sẽ thấy là nó sẽ là
0:09:27 - 0:09:34, positive tức là tích cực
0:09:31 - 0:09:39, hay là negative
0:09:34 - 0:09:41, là tiêu cực. Đó. Rồi thì cái ờ cách mà
0:09:39 - 0:09:44, đánh giá một cách tường minh này thì nó
0:09:41 - 0:09:46, sẽ tương đối rõ ràng và cụ thể và nó sẽ
0:09:44 - 0:09:49, có được cái à cho chúng ta một cách đầy
0:09:46 - 0:09:51, đủ cái tập dữ liệu positive và negative.
0:09:49 - 0:09:54, tức là người đó thích và người đó không
0:09:51 - 0:09:56, thích sản phẩm này. Còn đối với cái phản
0:09:54 - 0:09:59, hồi mà không tường minh implicit á thì
0:09:56 - 0:10:02, chúng ta sẽ phải dựa trên cái hành vi
0:09:59 - 0:10:04, của người dùng. Cái hành vi này nó có
0:10:02 - 0:10:07, thể thông qua ví dụ như là chúng ta
0:10:04 - 0:10:09, click vào và xem một cái bản nhạc thì
0:10:07 - 0:10:11, tức là chúng ta đang quan tâm đến cái
0:10:09 - 0:10:13, bản nhạc đó hoặc là một cái video đó
0:10:11 - 0:10:15, hoặc là cái hành vi chúng ta mua một cái
0:10:13 - 0:10:18, sản phẩm purchase một cái item tức là
0:10:15 - 0:10:20, chúng ta rất là quan tâm và có nhu cầu
0:10:18 - 0:10:23, bất thiết để mua cái sản phẩm đó hoặc là
0:10:20 - 0:10:26, browsing history tức là chúng ta lịch sử
0:10:23 - 0:10:28, chúng ta à click vào chúng ta xem các
0:10:26 - 0:10:31, cái sản phẩm này xem sản phẩm này hoặc
0:10:28 - 0:10:33, là bỏ vào giõ hàng Tức là chúng ta chưa
0:10:31 - 0:10:36, chốt đơn mua cái vỏ hàng đó, mua cái sản
0:10:33 - 0:10:38, phẩm đó nhưng chúng ta đưa nó vào bên
0:10:36 - 0:10:40, trong cái cái vỏ hàng. Tức là chúng ta
0:10:38 - 0:10:43, đã rất là quan tâm rồi nhưng mà chỉ là
0:10:40 - 0:10:46, chờ thời điểm để mà mua thôi.
0:10:43 - 0:10:50, Thì vấn đề tiếp theo đó là chúng ta làm
0:10:46 - 0:10:52, sao có thể dự đoán được cái rating mà
0:10:50 - 0:10:54, chưa biết. Thì khi mà dự đoán được các
0:10:52 - 0:10:56, cái rating chưa biết từ những cái rating
0:10:54 - 0:11:01, đã có thì vấn đề gặp phải đó là cái ma
0:10:56 - 0:11:03, trận tiện ích này à nó rất là thưa. Cái
0:11:01 - 0:11:05, ma trận mà rating này rất là rất là thưa
0:11:03 - 0:11:07, thì còn gọi là spark. Và hầu hết người
0:11:05 - 0:11:09, dùng là chưa đánh giá các cái mục của
0:11:07 - 0:11:12, mình hầu hết.
0:11:09 - 0:11:15, Và đồng thời là nó sẽ có cái tình trạng
0:11:12 - 0:11:18, nó gọi là con stack. Constag thì ở đây
0:11:15 - 0:11:24, có thể là con stack user
0:11:18 - 0:11:24, hoặc là con stack item.
0:11:24 - 0:11:29, Constat user tức là với cái người dùng
0:11:26 - 0:11:32, mới tức là người này lần đầu tiên tham
0:11:29 - 0:11:34, gia vào à cái hệ thống của mình và mình
0:11:32 - 0:11:36, chưa có bất cứ cái dữ liệu lịch sử nào
0:11:34 - 0:11:38, của họ thì làm sao chúng ta có thể dự
0:11:36 - 0:11:40, đoán được.
0:11:38 - 0:11:42, Làm sao chúng ta có thể dự đoán được?
0:11:40 - 0:11:44, Còn đối với cái người nào đối với những
0:11:42 - 0:11:46, cái loại const thứ hai đó là cái item
0:11:44 - 0:11:49, tức là cái mục hoặc là cái sản phẩm này
0:11:46 - 0:11:50, là mới và chúng ta chưa có ai đánh giá
0:11:49 - 0:11:52, đúng không? Những cái sản phẩm mới ra
0:11:50 - 0:11:55, trên thị trường chưa có ai đánh giá thì
0:11:52 - 0:11:58, làm sao chúng ta có thể dự đoán được cái
0:11:55 - 0:12:00, nhu cầu của khách hàng họ có quan tâm
0:11:58 - 0:12:03, đến cái sản phẩm mới này hay không. Đó
0:12:00 - 0:12:07, thì đó là con. Thì cái khó của cái con
0:12:03 - 0:12:10, đó chính là chúng ta không có thông tin,
0:12:07 - 0:12:10, không có nhiều thông tin.
0:12:17 - 0:12:23, không có nhiều thông tin và ba cách ba
0:12:21 - 0:12:26, cái loại mô hình để giúp cho chúng ta có
0:12:23 - 0:12:29, thể à dự đoán được cái rating chưa biết
0:12:26 - 0:12:31, đó là dựa trên nội dung hay còn gọi là
0:12:29 - 0:12:35, content based filtering dựa trên lọc
0:12:31 - 0:12:37, cộng tác là collaborative filtering và
0:12:35 - 0:12:39, mô hình nhân tố tìm ẩn hay còn gọi là
0:12:37 - 0:12:43, latent factor model thì đây là một cái
0:12:39 - 0:12:47, mô hình để giúp cho chúng ta có thể tìm
0:12:43 - 0:12:50, được một cái à vecơ tiềm ẩn. Tức là mỗi
0:12:47 - 0:12:52, một cái user
0:12:50 - 0:12:55, sẽ được biểu diễn bởi một cái vecơ rồi
0:12:52 - 0:12:58, mỗi một cái item, một cái sản phẩm hoặc
0:12:55 - 0:13:02, là một cái đối tượng cần gợi ý đó chúng
0:12:58 - 0:13:05, ta sẽ biểu diễn bằng một cái
0:13:02 - 0:13:07, vecơ. Và muốn biết cái user này với cái
0:13:05 - 0:13:08, item này nó có cái mối tương đồng cao
0:13:07 - 0:13:10, hay không thì chúng ta thực hiện cái
0:13:08 - 0:13:12, phép tích vô hướng giữa hai cái vecơ
0:13:10 - 0:13:16, biểu diễn này. Thì hai cái vecơ biểu
0:13:12 - 0:13:18, diễn này thì nó sẽ được gọi là cái vecơ
0:13:16 - 0:13:21, nằm trong cái không gian laton không
0:13:18 - 0:13:21, gian tiềm ẩn.
0:13:23 - 0:13:35, [âm nhạc]
