0:00:01 - 0:00:13, [âm nhạc]
0:06:53 - 0:06:59, quy là vì các cái giá trị của mình nó là
0:06:57 - 0:07:02, những cái giá trị liên tục đúng không ví
0:06:59 - 0:07:05, dụ như là từ 0 cho đến cái người mà có
0:07:02 - 0:07:07, thể là cao tuổi nhất mà mình biết là 150
0:07:05 - 0:07:09, tuổi đi Chẳng hạn có người sẽ nhận xét
0:07:07 - 0:07:13, là ừ tuổi nó là các cái giá trị nó liên
0:07:09 - 0:07:16, tục từ 0 cho đến 150 nhưng cũng có một
0:07:13 - 0:07:18, số người thì nói rằng đây là một `bài toán` `phân lớp` tại vì cái tuổi của mình á Nó
0:07:16 - 0:07:20, nằm trong một cái tập hợp chứ nó không
0:07:18 - 0:07:21, phải là nằm trong cái giải giá trị liên
0:07:20 - 0:07:25, tục nó nằm trong tập hợp là 0 1 2 cho
0:07:21 - 0:07:29, đến 150 mà đây là những cái giá trị rời
0:07:25 - 0:07:31, `rạc`
0:07:29 - 0:07:31, Tại vì nó là số nguyên nó là số
0:07:32 - 0:07:38, nguyên còn giá trị liên tục thì người ta
0:07:35 - 0:07:42, sẽ phải hiểu đó là số thực đó thì nó sẽ
0:07:38 - 0:07:44, có hai cái luồng ý kiến như vậy Vậy thì
0:07:42 - 0:07:47, ý kiến nào đúng thì chúng ta sẽ có một
0:07:44 - 0:07:51, cái cách phân biệt rõ ràng hơn à đầu
0:07:47 - 0:07:55, tiên đó là hồi quy là bài toán mà với
0:07:51 - 0:07:58, hai cái giá trị output bất kỳ Ví dụ như
0:07:55 - 0:08:02, chúng ta có hai cái giá trị là i1 và i2
0:07:58 - 0:08:04, `bất kỳ`
0:08:02 - 0:08:07, ha thì chúng ta có thể thực hiện được
0:08:04 - 0:08:10, cái phép so sánh đó là so sánh lớn bé
0:08:07 - 0:08:13, bằng và khác như vậy thì nếu như hai cái
0:08:10 - 0:08:16, giá trị output bất kỳ của cái bài toán
0:08:13 - 0:08:19, đó mà chúng ta có thể thực hiện được có
0:08:16 - 0:08:21, thể thực hiện được tất cả thực hiện được
0:08:19 - 0:08:24, tất cả các cái phép so sánh lớn bé bằng
0:08:21 - 0:08:27, khác thì đó chính là bài toán `hồi quy`
0:08:24 - 0:08:29, còn đối với cái bài toán phân lớp thì
0:08:27 - 0:08:32, hai cái giá trị output bất kỳ chỉ có thể
0:08:29 - 0:08:35, chỉ có thể thực hiện được cái phép so
0:08:32 - 0:08:38, sánh bằng hoặc là khác thì nó sẽ là bài
0:08:35 - 0:08:40, toán `phân lớp`
0:08:38 - 0:08:44, vậy vậy đáp án của cái bài toán dự đoán
0:08:40 - 0:08:45, tuổi của mình đó chính là bài toán hồi
0:08:44 - 0:08:49, quy tại sao tại vì ví dụ ở trên hình này
0:08:45 - 0:08:51, chúng ta thấy là hai cái người này một
0:08:49 - 0:08:53, người là 25 tuổi và một người là 23 tuổi
0:08:51 - 0:08:56, thì đây chính là hai cái giá trị i1 và
0:08:53 - 0:08:59, i2 mà chúng ta đã đề cập ở trên ha
0:08:56 - 0:09:02, thì cái `thao tác` chúng ta có thể thực
0:08:59 - 0:09:04, hiện được cái `thao tác` So sánh lớn so
0:09:02 - 0:09:07, sánh bé đúng không Ví dụ như 25 là lớn
0:09:04 - 0:09:10, hơn 23 tuổi thì đây là một cái thao tác
0:09:07 - 0:09:12, So sánh lớn bé được nó cũng đồng thời
0:09:10 - 0:09:14, cũng có thể so sánh là 25
0:09:12 - 0:09:18, Ờ Bằng hoặc là khác so với lại 23 như
0:09:14 - 0:09:20, vậy có thể thực hiện `thao tác` Bằng
0:09:18 - 0:09:22, và `thao tác` khác được như vậy thì đây sẽ
0:09:20 - 0:09:24, là bài toán `hồi quy` Vì nó có thể thực hiện
0:09:22 - 0:09:27, được các cái phép so sánh là lớn hơn bé
0:09:24 - 0:09:29, hơn bằng `khác`
0:09:27 - 0:09:31, còn tương tự như vậy thì chúng ta sẽ có
0:09:29 - 0:09:32, cái bài
0:09:31 - 0:09:35, toán đoán cái đối tượng đoán cái đối
0:09:32 - 0:09:38, tượng là chó hay mèo ví dụ đầu vào của
0:09:35 - 0:09:41, mình sẽ có một cái tấm hình đó là hình
0:09:38 - 0:09:42, của một con vật và chúng ta sẽ đoán xem
0:09:41 - 0:09:45, đó là chó hay mèo thì `rõ ràng` hai cái đối
0:09:42 - 0:09:47, tượng chó mèo đó là bài toán phân loại
0:09:45 - 0:09:50, đúng không Tại sao lại như vậy Tại vì
0:09:47 - 0:09:52, chúng ta chỉ có thể thực hiện được thao
0:09:50 - 0:09:55, tác là bằng và khác thôi chứ chúng ta
0:09:52 - 0:09:56, không thể thực hiện được cái thao tác là
0:09:55 - 0:10:00, lớn bé chúng ta không thể nào nói là chó
0:10:00 - 0:10:05, thì lớn hơn mèo đúng không có người sẽ
0:10:03 - 0:10:07, nói ừ chó lớn hơn mèo không có những con
0:10:05 - 0:10:09, chó nó vẫn bé hơn con mèo mà về `kích thước` đó
0:10:07 - 0:10:11, chúng ta không thể nói là chó
0:10:09 - 0:10:14, bé hơn mèo chó lớn hơn mèo chúng ta chỉ
0:10:11 - 0:10:16, có thể nói là chó à cái này là không
0:10:14 - 0:10:22, được ha chúng ta chỉ có thể nói là chó
0:10:16 - 0:10:24, là bằng chó rồi chó khác mèo như vậy là
0:10:22 - 0:10:26, ở đây chúng ta chỉ thực hiện được `thao tác`
0:10:24 - 0:10:28, là bằng và khác thôi Thì đó
0:10:26 - 0:10:31, chính là bài toán phân loại đối tượng
0:10:28 - 0:10:35, hay là là bài toán phân
0:10:31 - 0:10:37, lớp rồi Vậy thì ờ Tại sao chúng ta cần
0:10:35 - 0:10:40, phải thực hiện cái công việc là phân
0:10:37 - 0:10:42, biệt bài toán cho đúng à chúng ta cần
0:10:40 - 0:10:44, phải thực hiện cái việc phân biệt cái
0:10:42 - 0:10:46, bài toán cho đúng là vì để chọn được cái
0:10:44 - 0:10:49, hàm mục tiêu huấn luyện cái hàm huấn
0:10:46 - 0:10:51, luyện cho nó phù hợp Chúng ta sẽ chọn
0:10:49 - 0:10:55, được cái hàm mục tiêu huấn luyện phù hợp
0:10:51 - 0:11:00, hay còn gọi là các cái hàm loss các cái
0:10:55 - 0:11:05, hàm loss hay là hàm độ lỗi hàm mất mát
0:11:00 - 0:11:05, hàm lỗi hoặc là hàm mất
0:11:07 - 0:11:13, mát thì cái việc mà chúng ta chọn `lựa`
0:11:10 - 0:11:15, chúng ta phân biệt được bài toán là phân
0:11:13 - 0:11:18, lớp thì chúng ta sẽ chọn được những cái
0:11:15 - 0:11:20, hàm loss hàm lỗi hàm `mất mát` là tương ứng
0:11:18 - 0:11:24, với lại bài toán phân
0:11:20 - 0:11:26, lớp rồi chúng ta biết được bài toán đó
0:11:24 - 0:11:29, là bài toán hồi quy thì nó sẽ giúp cho
0:11:26 - 0:11:31, chúng ta chọn lựa được cái hàm mất mát
0:09:32 - 0:10:37, hoặc là cái hàm mục tiêu phù hợp với lại
0:11:31 - 0:11:38, cái bài toán hồi quy đó thì đó là cái ý
0:11:34 - 0:11:40, thứ nhất ý thứ hai đó là khi chúng ta đã
0:11:38 - 0:11:44, xây dựng được một cái mô hình máy học
0:11:40 - 0:11:46, rồi thì tùy vào cái bài toán là bài toán
0:11:44 - 0:11:49, phân loại hay là bài toán phân lớp mà
0:11:46 - 0:11:52, chúng ta sẽ chọn lựa cái độ đo đánh giá
0:11:49 - 0:11:54, nó phù hợp đó độ đo lưu ý độ đo đánh giá
0:11:52 - 0:11:56, nó khác với cái hàm mục tiêu hàm mục
0:11:54 - 0:11:59, tiêu thì liên quan trực tiếp đến cái
0:11:56 - 0:12:01, việc là huấn luyện mô hình còn ở đây là
0:11:59 - 0:12:05, `độ đo` đánh giá là chỉ đơn giản là để
0:12:01 - 0:12:08, đánh giá xem cái mô hình của mình là mô
0:12:05 - 0:12:10, hình nào tốt hơn mô hình nào thì như vậy
0:12:08 - 0:12:13, thì nó sẽ giúp cho chúng ta đánh giá nó
0:12:10 - 0:12:16, khách quan hơn phù hợp hơn đó thì mỗi
0:12:13 - 0:12:19, một cái bài toán nó sẽ có một cái độ đo
0:12:16 - 0:12:19, đánh giá khác nhau
