0:00:01 - 0:00:16, [âm nhạc]
000:58 - 0:03:06, nhóm đối tượng đó thuộc tính tức là
000:301 - 0:03:09, những cái thành phần giá trị mà
00:03:06 - 0:03:11, đặc trưng cho cái đối tượng của mình cho
00:03:09 - 0:03:13, cái lớp đối tượng của mình và lưu ý là
00:03:11 - 0:03:16, cái thuộc tính này thì mỗi một cái thực
00:03:13 - 0:03:18, thể một cái đối tượng sẽ có chứa những
00:03:16 - 0:03:22, giá trị khác nhau Ví dụ như một bạn sinh
00:03:18 - 0:03:25, viên tên là Nguyễn Văn A tuổi là 20 tuổi
000:22 - 0:03:26, rồi điểm trung bình là 8.5 thì đó là
00:03:25 - 0:03:28, những cái trường thuộc tính để đại
000:26 - 0:03:30, diện cho một cái thực thể sang một cái
000:28 - 0:03:33, thực thể khác đó thì chúng ta sẽ có
000:30 - 0:03:35, những cái thuộc tính khác nhau và tương
000:33 - 0:03:36, ứng thì chúng ta sẽ có các phương thức
000:35 - 0:03:38, phương thức này thì nó giống như là hành
000:36 - 0:03:38, động
00:03:39 - 0:03:43, đó phương thức này nó giống hành động Ví
00:03:41 - 0:03:45, dụ như sinh viên thì sẽ có các cái
000:43 - 0:03:48, phương thức ví dụ như là học bài đăng ký
000:45 - 0:03:50, môn học rồi đăng ký tốt nghiệp đó là
000:48 - 0:03:54, những cái phương thức
000:50 - 0:03:56, và việc sử dụng cái class thì nó sẽ bao
000:54 - 0:03:58, gồm các cái công đoạn đó là chúng ta sẽ
000:56 - 0:04:00, tạo một cái instance tức là tạo một cái
000:58 - 0:04:04, thực thể
00:04:00 - 0:04:07, tạo một cái thực thể mới cho cái class
00:04:04 - 0:04:09, đó Lưu ý class nó giống như là một tập
00:04:07 - 0:04:11, hợp nó giống như là một cái tập hợp đại
000:409 - 0:04:14, diện cho một tập hợp còn thực thể chính
00:04:11 - 0:04:17, là một cái một cái phần tử trong cái tập
00:04:14 - 0:04:21, hợp này và để thực hiện được các phép
00:04:17 - 0:04:22, toán tử và phải các phương thức trên các
00:04:21 - 0:04:25, instance vừa tạo được ví dụ như chúng ta
00:04:22 - 0:04:27, có thể truy xuất vào thuộc tính đó chúng
000:25 - 0:04:30, ta có thể truy xuất vào cái phương thức
000:27 - 0:04:33, Gọi cái phương thức để thực hiện
000:30 - 0:04:35, và đây là một cái cách một cái ví dụ
000:33 - 0:04:36, trong cái việc là định nghĩa một cái
000:35 - 0:04:39, class mới
000:36 - 0:04:42, ở đây chúng ta DEF chúng ta định nghĩa
000:39 - 0:04:46, là một cái class tên là Coord đây tức
000:42 - 0:04:48, là tọa độ và ở đây chúng ta nếu như có
000:46 - 0:04:51, sử dụng kế thừa thì chúng ta sẽ để tên
000:48 - 0:04:52, class ở đây và Thông thường thì trong
000:51 - 0:04:55, lập trình Python thì nó có một cái lớp
000:52 - 0:04:58, cha chung rất là lớn đó chính là object
000:55 - 0:05:00, sau đó thì chúng ta sẽ tiến hành định nghĩa
000:58 - 0:05:02, các cái thuộc tính cũng như là định
00:05:00 - 0:05:03, nghĩa các cái phương thức ở bên sau cái
00:05:02 - 0:05:08, dấu hai chấm này
00:05:03 - 0:05:10, rồi thì ví dụ như trong trong
00:05:08 - 0:05:12, hướng đối tượng Lập trình hướng đối
00:05:10 - 0:05:14, tượng của Python thì nó có một cái
00:05:12 - 0:05:17, phương thức đặc biệt đó chính là __init__
00:05:14 - 0:05:18, lưu ý các bạn ở đây lưu ý đó là ở đây là
00:05:17 - 0:05:20, hai cái dấu gạch dưới tức là hai cái dấu
000:18 - 0:05:22, gạch dưới nha ở đây nhìn nó viết liền
000:20 - 0:05:26, thôi chứ thực ra nó là hai dấu nếu mà
000:22 - 0:05:26, viết rời ra là sẽ như thế này
00:05:29 - 0:05:34, cái phương thức __init__ này nó sẽ giống như
000:32 - 0:05:37, là cái constructor trong C++ của mình
000:34 - 0:05:37, vậy đó Nó giống như là một cái
000:40 - 0:05:46, là giúp cho chúng ta khởi tạo các thuộc
000:44 - 0:05:49, tính chúng ta sẽ khởi tạo các cái thuộc
000:46 - 0:05:50, tính của một cái đối tượng Ví dụ như ở
000:49 - 0:05:54, đây là chúng ta sẽ có cái lớp đối tượng
000:50 - 0:05:57, là Coord và chúng ta sẽ tạo ra hai cái
000:54 - 0:06:00, trường thông tin đó là x và y thì self
000:57 - 0:06:02, này nó giống như là cái con trỏ
000:600 - 0:06:03, self này thì nó giống như là cái con
000:602 - 0:06:06, trỏ this của chúng ta
000:603 - 0:06:10, thì self là cho biết là cái đối tượng
000:606 - 0:06:12, cái thực cái thực thể chứa cái đối tượng
000:610 - 0:06:15, của mình nó sẽ có hai cái thuộc tính là
000:612 - 0:06:18, x và y và nó sẽ được gán bằng các giá
000:615 - 0:06:21, trị x y được truyền vào được truyền vào
000:618 - 0:06:24, từ bên ngoài để truyền vào thông qua các
000:621 - 0:06:24, phương thức là __init__ này
00:06:26 - 0:06:31, thì ở đây chúng ta sẽ có cái ghi chú nè
000:28 - 0:06:33, Đó là self chính là cái tham số tham
000:31 - 0:06:37, chiếu đến cái thực thể của class
000:33 - 0:06:41, tham chiếu đến cho thực thể của class
000:37 - 0:06:43, và để thao tác trên một cái instance thì
000:41 - 0:06:45, như chúng ta đã trình bày trước đây
000:43 - 0:06:47, chúng ta sẽ có cái bước các cái bước
000:45 - 0:06:51, thực hiện đầu tiên đó là khởi tạo
000:47 - 0:06:51, một cái instance
00:06:53 - 0:06:59, và chúng ta sẽ truyền cái tên của cái
000:56 - 0:07:02, class vào đây và đây chính là các cái
000:59 - 0:07:04, tham số khởi tạo thì tương ứng ở đây
000:702 - 0:07:05, chúng ta gọi cái lệnh này thì nó sẽ gọi
000:704 - 0:07:10, đến
000:705 - 0:07:13, cái phương thức gọi là __init__
000:710 - 0:07:15, mà mình đã cài đặt trước đó ở trong
000:713 - 0:07:19, slide này thì cái phương thức __init__
000:715 - 0:07:21, này rồi đó là bước số 1 đó là khởi tạo
000:719 - 0:07:24, một cái thực thể
000:721 - 0:07:26, và sau đó thì chúng ta sẽ tạo một cái
000:24 - 0:07:29, thực thể khác rồi chúng ta sẽ in ra
000:26 - 0:07:33, chúng ta sẽ truy xuất đến các cái thuộc
000:29 - 0:07:36, tính của cái cái thực thể này thông qua
000:33 - 0:07:37, cái việc là sử dụng cái dấu chấm dấu
000:36 - 0:07:40, chấm tức là chúng ta sẽ lấy thông tin về
000:37 - 0:07:43, lấy thông tin ra để truy cập đến cái
000:40 - 0:07:43, thuộc tính của một cái instance
00:07:45 - 0:07:50, của C và origin.
00:07:51 - 0:07:56, tiếp theo đó chính là phương thức phương
000:54 - 0:08:00, thức thì như đã đề cập nó giống như là
000:56 - 0:08:02, những cái của một cái class phương thức
00:08:00 - 0:08:05, của một cái class nó là các cái hàm mà
000:802 - 0:08:08, chỉ làm việc trên cái class đó và thường
000:805 - 0:08:12, thì chúng ta sẽ sử dụng cái từ khóa gọi
000:808 - 0:08:15, là self để tham chiếu để tham chiếu
000:812 - 0:08:18, làm tham số cho đầu mỗi cái phương thức
000:815 - 0:08:22, và self này thì nó sẽ giống như là cái
000:818 - 0:08:22, con trỏ this của C++
000:23 - 0:08:29, giống như cái con trỏ this và lưu ý là
000:26 - 0:08:31, tất cả các phương thức của mình tất cả
000:29 - 0:08:33, các phương thức mà được sử dụng trong
000:31 - 0:08:37, nội bộ của cái class thì chúng ta đều
000:33 - 0:08:40, phải có cái tham số chúng ta đều phải có
000:37 - 0:08:44, cái tham số đầu tiên tham số đầu tiên là
000:40 - 0:08:47, cái biến self này và cái tham số self này
000:44 - 0:08:50, và cái toán tử dấu chấm thì được sử dụng
000:47 - 0:08:53, để truy cập đến thuộc tính của dữ liệu
000:50 - 0:08:54, và phương thức của một cái object thì
000:53 - 0:08:57, đây chúng ta sẽ lấy một cái ví dụ ha
000:8:54 - 0:09:01, chúng ta sẽ lấy một cái ví dụ là chúng
000:8:57 - 0:09:01, ta khởi tạo một cái class tên là Coord
000:9:02 - 0:09:07, Và đây là một lớp rất là chung cái lớp
000:9:05 - 0:09:09, này rất là chung và lưu ý là cái này là
000:9:07 - 0:09:12, mặc định nha Cái này là không phải mặc
000:9:09 - 0:09:14, định mà là tùy biến chúng ta không có
000:9:12 - 0:09:16, không không có truyền cái cái lớp cha
000:9:14 - 0:09:19, này vô cũng được không sao cả rồi Đây là
000:9:16 - 0:09:23, cái constructor thì đã đề cập ở trước
000:9:19 - 0:09:23, và chúng ta sẽ tạo một cái phương thức
000:9:23 - 0:09:30, chúng ta sẽ tạo một cái phương thức một
000:9:27 - 0:09:31, cái method tên là distance nó giống như là
000:9:30 - 0:09:33, một cái hành động vậy đó một cái hành
000:9:31 - 0:09:37, động tính cái khoảng cách và chúng ta
000:9:33 - 0:09:39, như đã đề cập ở đây nè là nó phải là một
000:9:37 - 0:09:43, cái tham số phải có một cái tham số đầu
000:9:39 - 0:09:45, tiên đó chính là tham số self sử dụng
000:9:43 - 0:09:48, self để tham chiếu đến các instance
000:9:45 - 0:09:50, và ngoài ra thì nó phải tính khoảng cách
000:9:48 - 0:09:53, đến đâu đúng không bản thân cái tọa độ
000:9:50 - 0:09:56, này nó chỉ là một điểm và nó sẽ
000:9:53 - 0:10:00, tính distance đến đâu nó sẽ distance đến một
000:9:56 - 0:10:03, cái tham số lên đến một cái tọa độ khác
00:10:00 - 0:10:03, và ở đây thì bản chất nó chỉ là cái công
00:10:03 - 0:10:06, thức
00:10:03 - 0:10:09, độ đo Euclidean của mình đây
00:10:06 - 0:10:11, -x tất cả bình phương y - y² Rồi lấy hai
00:10:09 - 0:10:14, thằng này tính tổng và lấy căn thì đây
00:10:11 - 0:10:16, chính là cái công thức tính khoảng cách
000:14 - 0:10:19, bình thường của mình và lưu ý chúng ta
000:16 - 0:10:21, lưu ý ở đây là để truy cập đến cái dữ
000:19 - 0:10:23, liệu để truy cập đến cái dữ liệu thì
000:21 - 0:10:26, chúng ta sẽ dùng cái toán tử là chấm
000:23 - 0:10:28, chấm chúng ta lấy cái dữ liệu của other
000:26 - 0:10:30, thì là other.x chúng ta lấy dữ liệu
000:28 - 0:10:34, của cái lớp của thực thể đối tượng hiện
000:30 - 0:10:38, tại thì chúng ta sẽ để là self.x
000:34 - 0:10:38, trừ other.x self.y - other.y
