0:00:01 - 0:00:13, [âm nhạc]
0:04:54 - 0:05:00, theo chiều cao và hai phần tử theo chiều
0:04:56 - 0:05:03, ngang tức là xin lỗi ở đây chính là hai hàng
0:05:00 - 0:05:08, và hai cột à tương tự như vậy c ma trận
0:05:03 - 0:05:13, c thì sẽ là cái tensor có kích thước
0:05:08 - 0:05:15, là 2 x 2 x 2 tức là hai hàng hai cột và
0:05:13 - 0:05:20, hai chiều theo độ
0:05:15 - 0:05:22, sâu rồi và chúng ta muốn khởi tạo những
0:05:20 - 0:05:24, cái giá trị cho trước thì chúng ta có NumPy
0:05:22 - 0:05:29, có hỗ trợ các cái hàm các cái phương
0:05:24 - 0:05:31, thức như là ones, zeros và random thì np.ones
0:05:29 - 0:05:34, truyền vào số 3 thì nó sẽ tạo ra một cái
0:05:31 - 0:05:37, vectơ có ba chiều và gồm toàn các số 1
0:05:34 - 0:05:37, np.zeros((3,2))
0:05:37 - 0:05:40, thì nó sẽ tạo ra là một cái array hai
0:05:40 - 0:05:44, chiều với kích thước là 3 x 2 Tức là
0:05:44 - 0:05:48, nó sẽ có ba hàng và hai cột à tương
0:05:48 - 0:05:51, tự như vậy khi chúng ta truyền vô cái
0:05:51 - 0:05:54, tuple là 32 thì tuple là gì thì đây là
0:05:54 - 0:05:57, một cái dạng dữ liệu của Python ha thì
0:05:57 - 0:06:01, cái đầu tiên là số phần tử theo cái
0:05:59 - 0:06:04, chiều thứ nhất là ba số phần tử theo
0:06:01 - 0:06:06, chiều thứ hai là 2 tức là ba
0:06:04 - 0:06:09, hàng hai
0:06:06 - 0:06:13, cột thì tương tự như vậy cho các cái
0:06:09 - 0:06:16, phương thức là np.zeros và np.random
0:06:13 - 0:06:19, đối với tensor thì chúng ta sẽ có
0:06:16 - 0:06:21, tuple gồm nhiều giá trị hơn ở đây là có
0:06:19 - 0:06:23, ba chiều trong đó Chiều thứ nhất có bốn
0:06:21 - 0:06:25, phần tử chiều thứ hai có ba phần tử và
0:06:23 - 0:06:28, chiều thứ ba có hai phần
0:06:25 - 0:06:30, tử chiều đầu tiên là bốn hàng chiều thứ
0:06:28 - 0:06:34, hai đó là ba cột
0:06:30 - 0:06:36, và 2 là hai độ sâu rồi thì ở đây chúng
0:06:34 - 0:06:41, ta cũng sẽ có các cái câu lệnh tương ứng
0:06:36 - 0:06:46, ha Đây là array gồm toàn số 0 có hai
0:06:41 - 0:06:49, chiều và mỗi chiều sẽ có hai phần tử đây
0:06:46 - 0:06:54, là hai chiều và chiều thứ nhất có một
0:06:49 - 0:07:00, phần tử tức là có một hàng có hai
0:06:54 - 0:07:02, cột Rồi np.full thì là khởi tạo gồm toàn
0:07:00 - 0:07:04, cái giá trị là một cái hằng số thì ở đây
0:07:02 - 0:07:06, chúng ta sẽ để vào là số 7 tức là chúng
0:07:04 - 0:07:12, ta đang muốn tạo ra một cái ma trận kích
0:07:06 - 0:07:15, thước là 2 x 2 gồm toàn bộ là số 7 đó 7
0:07:12 - 0:07:18, 7 77 một cách tương đương đó là chúng ta
0:07:15 - 0:07:21, có thể dùng np.ones Sau đó chúng ta nhân với
0:07:18 - 0:07:23, 7 thì cái cách này nó thực hiện cái thao
0:07:21 - 0:07:26, tác nhân trên một
0:07:23 - 0:07:28, cái array thì cái này chúng ta sẽ được
0:07:26 - 0:07:33, tìm hiểu trong những cái phần
0:07:28 - 0:07:36, sau đó nó cũng tạo ra gồm toàn các số 7
0:07:33 - 0:07:39, np.eye là một cái ma trận đơn vị trong đó các
0:07:36 - 0:07:42, cái phần tử trên đường chéo chính nó sẽ
0:07:39 - 0:07:44, bằng 1 còn các phần tử còn lại bằng 0 đó
0:07:42 - 0:07:46, thì trên đường chéo chính nè Ở đây chúng
0:07:44 - 0:07:47, ta sẽ truyền số 4 4 tức là bốn hàng và
0:07:46 - 0:07:50, bốn
0:07:47 - 0:07:53, cột số phần tử trên đường chéo chính là
0:07:50 - 0:07:56, 1 và các phần tử còn lại bằng 0 np.random
0:07:53 - 0:07:59, sẽ khởi tạo ngẫu nhiên các số từ 0 cho
0:07:56 - 0:08:03, đến 1 rồi thì trên đây là một số các cái
0:07:59 - 0:08:06, phương thức khởi tạo cho các cái vector
0:08:03 - 0:08:08, rồi ma trận array ngoài ra thì chúng ta
0:08:06 - 0:08:12, muốn khởi tạo các cái giá trị theo một
0:08:08 - 0:08:15, cái gọi là theo một cái quy luật cấp số
0:08:12 - 0:08:17, cộng thì ở đây chúng ta
0:08:15 - 0:08:20, sẽ có các cái phương thức là np.arange
0:08:17 - 0:08:24, Ví dụ ở đây chúng ta thấy là arange(10, 50, 5)
0:08:20 - 0:08:26, thì hàm ý đó là chúng ta tạo ra
0:08:24 - 0:08:29, một cái array gồm một chuỗi bắt đầu từ
0:08:26 - 0:08:32, số 10 và đến dưới à lưu ý là nó sẽ
0:08:29 - 0:08:35, không chạm đến cái số 50 Tức là nó sẽ
0:08:32 - 0:08:38, chạm đến tối đa là 49 thôi với cái bước
0:08:35 - 0:08:40, nhảy của các phần tử của mình là 5 như
0:08:38 - 0:08:45, vậy Ở đây kết quả của mình nó sẽ ra là
0:08:40 - 0:08:49, 10 15 20 25 30 cho đến 45 nó sẽ không
0:08:45 - 0:08:51, chạm đến cái phần tử 50 ha rồi nó sẽ có
0:08:49 - 0:08:55, một cái phương thức khác để khởi tạo một
0:08:51 - 0:08:57, cấp số nhân nó sẽ khởi tạo
0:08:55 - 0:08:59, ra một cái chuỗi các cái giá trị được
0:08:57 - 0:09:02, chia đều đó là linspace. np.linspace là
0:08:59 - 0:09:05, viết tắt của linear Space à số đầu tiên
0:09:02 - 0:09:09, là số bắt đầu và số 1 ở đây là số Kết
0:09:05 - 0:09:12, thúc và num bằng 11 ở đây hàm ý đó là từ
0:09:09 - 0:09:16, 0 cho đến 1 mình sẽ lấy mẫu là 11 phần
0:09:12 - 0:09:19, tử Ví dụ ở đây chúng ta để là 5 thì từ 0
0:09:16 - 0:09:20, cho đến 1 mà chúng ta lấy mẫu 5 phần tử
0:09:19 - 0:09:27, thì nó sẽ
0:09:20 - 0:09:30, là 0 0.25 0.5 và 0.75 rồi
0:09:27 - 0:09:35, 1 ở đây chúng ta để là bằng 11
0:09:30 - 0:09:37, thì nó sẽ là 0 0.1 0.2 cho đến 0.9
0:09:35 - 0:09:40, và 1 thì tất cả phần tử ở đây số lượng
0:09:37 - 0:09:42, phần tử ở đây sẽ là 11 phần tử nó sẽ
0:09:40 - 0:09:44, được rải đều lấy đều trong cái khoảng là
0:09:42 - 0:09:49, từ 0 cho đến
0:09:44 - 0:09:50, 1 nếu như chúng ta muốn cái mảng cái
0:09:49 - 0:09:53, hoặc là cái array của mình tạo ra nó
0:09:50 - 0:09:56, được tạo bởi từ các cái array trước đó
0:09:53 - 0:10:00, thì có hai cái thao tác
0:10:00 - 0:10:06, phổ biến đó là chồng chúng ta sẽ chồng
0:10:02 - 0:10:09, theo chiều vertical tức là theo chiều
0:10:06 - 0:10:15, dọc hoặc là chồng theo chiều ngang là
0:10:09 - 0:10:18, horizontal stack thì vertical stack thì 1 2
0:10:15 - 0:10:20, 3 nó sẽ chồng lên trên là 4 56 do đó kết
0:10:18 - 0:10:23, quả sẽ ra là một cái ma trận một cái
0:10:20 - 0:10:27, array là dạng ma trận 1 2 3 chồng lên
0:10:23 - 0:10:30, trên là 456 còn ở đây chúng ta thấy là A
0:10:27 - 0:10:34, của mình là gồm
0:10:30 - 0:10:37, 7, 8, 9 tức là các cái giá trị là 7 8 9
0:10:34 - 0:10:43, và 4 5 6 thì 7, 8, 9 mà ráp với lại 456
0:10:37 - 0:10:47, theo chiều cột thì nó sẽ ra là 7
0:10:43 - 0:10:50, 74 85 và 96 nó sẽ ráp hai cái cột này
0:10:47 - 0:10:53, lại với nhau Nó sẽ ráp hai cái cột này
0:10:50 - 0:10:56, lại với nhau rồi Tiếp theo thì chúng ta
0:10:53 - 0:10:59, sẽ tìm hiểu về cái cơ chế indexing thì
0:10:56 - 0:11:02, tương tự như là các cái kiểu dữ liệu cơ
0:10:59 - 0:11:05, bản trong Python thì NumPy cũng sẽ có các cái
0:11:02 - 0:11:06, cơ chế đánh chỉ mục giống như vậy cái
0:11:05 - 0:11:10, giống đầu tiên đó là chỉ mục của mình sẽ
0:11:06 - 0:11:13, đánh từ 0 0 1 2 nó sẽ đánh từ 0 cái việc
0:11:10 - 0:11:16, truy xuất các phần tử của mình thì chúng ta
0:11:13 - 0:11:19, sẽ truyền vô các cái chỉ số dạng đơn
0:11:16 - 0:11:22, hoặc là dạng một cái lát cắt thì cái lát
0:11:19 - 0:11:24, cắt này á hay còn gọi là slice này thì
0:11:22 - 0:11:27, cho chúng ta các cái giá trị là từ bao
0:11:24 - 0:11:30, nhiêu đến bao nhiêu ví dụ 0:2 thì hàm
0:11:27 - 0:11:33, ý đó là chạy từ 0 cho đến cái phần tử
0:11:30 - 0:11:36, trước cái phần tử số 2 đó là số 1 như
0:11:33 - 0:11:38, vậy là data[0:2] tức là lấy ra hai phần tử
0:11:36 - 0:11:42, đầu tiên
0:11:38 - 0:11:46, là chỉ số 0 và 1 ở đây tương ứng là hai
0:11:42 - 0:11:47, giá trị là 1 và 2 data[1:] thì
0:11:46 - 0:11:49, cái dấu hai chấm này ngay phía sau hai
0:11:47 - 0:11:51, chấm chúng ta không thấy nó điền cái giá
0:11:49 - 0:11:55, trị gì đúng không Tức là hàm ý là đi lấy
0:11:51 - 0:12:00, hết từ 1 trở đi thì từ 1 trở đi Tức là
0:11:55 - 0:12:04, bao gồm 2 và 3 2 và 3 tương tự như vậy
0:12:00 - 0:12:06, cho ma trận thì ở đây là nếu như chúng
0:12:04 - 0:12:09, ta chỉ truyền data[0,1] tức là chúng ta
0:12:06 - 0:12:13, lấy hàng số 0 và cột số
0:12:09 - 0:12:16, 1 rồi nếu như chúng ta truyền vô là data[1:3, :]
0:12:13 - 0:12:18, Chúng ta không có cái dấu phẩy ở
0:12:16 - 0:12:22, đây để cho biết cái cột là gì thì hàm ý
0:12:18 - 0:12:25, cột của mình sẽ là lấy hết rồi Như vậy Ở
0:12:22 - 0:12:28, đây chúng ta sẽ lấy là hàng từ 1 cho đến
0:12:25 - 0:12:30, trước số 3 tức là hàng 1 hàng 2 cột thì
0:12:28 - 0:12:32, sẽ lấy hết tất cả các cột tức là giá
0:12:30 - 0:12:34, trị của cái mảng con của mình lấy ra là
0:12:32 - 0:12:39, 34
0:12:34 - 0:12:43, 56 data[:, 0:2] tức là lấy hai dòng
0:12:39 - 0:12:45, đầu tiên hai dòng đầu tiên và cột sẽ lấy
0:12:43 - 0:12:47, cột 0 như vậy là cái mảng con mình lấy
0:12:45 - 0:12:49, ra sẽ là 1 và
0:12:47 - 0:12:53, 3
0:12:49 - 0:12:58, rồi Ở đây là một cái ví dụ ha A gốc của
0:12:53 - 0:12:59, mình sẽ là 1 2 3 4 5 6 7 8 9 10 11 12 và
0:12:58 - 0:13:01, b
0:12:59 - 0:13:06, là bằng
0:13:01 - 0:13:10, a[0:2, 1:3] có nghĩa là gì Là hai hàng
0:13:06 - 0:13:11, đầu tiên từ đầu cho đến trước số 2 tức
0:13:10 - 0:13:16, là hai hàng đầu
0:13:11 - 0:13:21, tiên rồi cột sẽ lấy là cột 1 cho đến
0:13:16 - 0:13:23, trước số 3 tức là cột 1 cột 2 0 1 nè 1 2
0:13:21 - 0:13:26, như vậy là nó sẽ lấy ra hai cái phần
0:13:23 - 0:13:30, tử này xin lỗi lấy hai cái cột này
0:13:26 - 0:13:32, như vậy nó sẽ là 23 và
0:13:30 - 0:13:34, 67 như vậy Đáp số của B của mình nó sẽ
0:13:32 - 0:13:37, là
0:13:34 - 0:13:42, 2367 và chúng ta có một cái lưu ý đó là
0:13:37 - 0:13:44, khi chúng ta gán b là bằng a[0:2, 1:3] thì b
0:13:42 - 0:13:48, là tham chiếu chứ không phải là b nó
0:13:44 - 0:13:51, đang tạo ra một cái đối tượng mới có cái
0:13:48 - 0:13:54, giá trị là 2 3 và 67 B ở đây nó đang
0:13:51 - 0:13:58, tham chiếu trực tiếp vô cái phần tử
0:13:54 - 0:14:00, này trực tiếp vô cái ma trận con này do
0:13:58 - 0:14:01, đó thì nếu như đây chúng ta B để cập
0:14:00 - 0:14:06, nhật là
0:14:01 - 0:14:08, B[0,0] là bằng 77 thì hàm ý đó là cái phần
0:14:06 - 0:14:11, tử [0,0] là phần tử này nè đúng không phần
0:14:08 - 0:14:12, tử [0,0] là phần tử này số 2 này sẽ được
0:14:11 - 0:14:15, thay bằng số
0:14:12 - 0:14:19, 77
0:14:15 - 0:14:23, rồi Dạ sẽ thay số 2 sẽ được thay bằng số
0:14:19 - 0:14:26, 77 A[0,1] ban đầu là phần tử này giá trị
0:14:23 - 0:14:32, của nó là 2 nhưng khi chúng ta lấy B cập
0:14:26 - 0:14:35, nhật mới là B[0,0] bằng 77 á thì A ở đây
0:14:32 - 0:14:37, chúng ta in lại A[0,1] một lần nữa thì số
0:14:35 - 0:14:40, của mình nó không còn là số 2 nữa mà là
0:14:37 - 0:14:42, số 77 ở đây thì chúng ta sửa số 7 à Xin
0:14:40 - 0:14:45, lỗi ở đây chúng ta sửa là trên cái biến
0:14:42 - 0:14:48, là biến B Nhưng thực tế là nó đang thay
0:14:45 - 0:14:52, đổi trên cái cái mảng cái array A của
0:14:48 - 0:14:55, mình thì ở đây chúng ta sẽ in ra là toàn
0:14:52 - 0:14:56, bộ cái A của mình ha thì chúng ta thấy
0:14:55 - 0:15:00, bình thường ở đây là có số 2 nè bây giờ
0:14:56 - 0:15:03, nó đã chuyển sang là thành số 77
0:15:00 - 0:15:05, rồi rồi và chú ý là trong một số trường
0:15:03 - 0:15:08, hợp thì chúng ta có thể giảm chiều của
0:15:05 - 0:15:11, array khi tạo ra cái lát cắt thì ở đây
0:15:08 - 0:15:16, chúng ta sẽ có một cái ví dụ ha chúng ta
0:15:11 - 0:15:19, khởi tạo ra một cái mảng A có hai chiều
0:15:16 - 0:15:23, A có hai chiều và chiều đầu tiên là có
0:15:19 - 0:15:25, ba dòng chiều thứ hai là có bốn Cột rồi
0:15:23 - 0:15:29, thì chúng ta sẽ thấy là có ba cái cách
0:15:25 - 0:15:30, thức để lấy ra cái dòng thứ hai cùng là
0:15:29 - 0:15:34, cái nội dung dòng thứ hai nhưng chúng ta
0:15:30 - 0:15:36, có ba cách row_r1 chúng ta để là A[1, :]
0:15:34 - 0:15:40, chấm tức là lấy dòng số
0:15:36 - 0:15:43, 1 dòng số 1 và cột thì là lấy hết nhưng
0:15:40 - 0:15:46, cũng như vậy chúng ta để là row
0:15:43 - 0:15:47, R2 và cái chỉ số dòng của mình là từ 1
0:15:46 - 0:15:50, cho đến
0:15:47 - 0:15:52, 2 thì cái sự khác biệt giữa cái cách ở
0:15:50 - 0:15:54, dưới đây với cái cách ở đây cái cách ở
0:15:52 - 0:15:57, trên nó sẽ trả về cho mình một cái array
0:15:54 - 0:16:00, có một chiều thôi Còn cái cách ở dưới là
0:15:57 - 0:16:03, nó sẽ tạo ra cho mình một cái hai chiều
0:16:00 - 0:16:06, Tại vì nó sẽ chiều đầu tiên là từ 1 cho
0:16:03 - 0:16:09, đến 2 thì mặc dù từ 1 cho đến 2 là nó
0:16:06 - 0:16:11, chỉ có một hàng nhưng mà vì cái chỉ thị
0:16:09 - 0:16:13, là từ bao nhiêu đến bao nhiêu Nên nó đã
0:16:11 - 0:16:16, đóng gói cái thằng này trong một cái
0:16:13 - 0:16:19, array hai chiều tương tự như vậy chúng
0:16:16 - 0:16:21, ta để là mở ngoặc vuông một Mặc dù trong
0:16:19 - 0:16:24, cái list này nó chỉ có một phần tử là
0:16:21 - 0:16:27, cái hàng số 1 Nhưng cái việc chúng ta
0:16:24 - 0:16:30, đưa nó vô cái list thì hàm ý cho
0:16:27 - 0:16:32, cái thư viện nó biết rằng là ở đây chúng
0:16:30 - 0:16:35, ta đang muốn tạo ra một array hai chiều
0:16:32 - 0:16:38, Tuy nhiên hai chiều nhưng mà số phần tử
0:16:35 - 0:16:41, trong cái chiều hàng của mình cái hàng
0:16:38 - 0:16:41, của mình là chỉ có một phần tử
0:16:41 - 0:16:47, Thôi thì hai cách đầu ha à Cách cách đầu
0:16:45 - 0:16:50, tiên nè R1 nè Thì nó tạo ra cho chúng ta
0:16:47 - 0:16:53, là một cái mảng một cái vector có kích
0:16:50 - 0:16:55, thước là 5 678 nhưng mà nó chỉ có số
0:16:53 - 0:16:58, chiều của mình là 1 còn hai cái cách ở
0:16:55 - 0:17:02, dưới thì nó đều tạo ra là 5 6 7 8 nhưng
0:16:58 - 0:17:04, mà shape của nó là (1,4) tức là à hai chiều
0:17:02 - 0:17:07, bao gồm là một hàng bốn
0:17:04 - 0:17:09, cột thì tương tự như vậy Khi chúng ta
0:17:07 - 0:17:15, làm việc trên
0:17:09 - 0:17:18, cột rồi và trong cái cơ chế đánh chỉ mục
0:17:15 - 0:17:20, của NumPy nó có một cái điểm đặc thù
0:17:18 - 0:17:23, riêng biệt khác so với lại những cái
0:17:20 - 0:17:26, kiểu dữ liệu như là list đó chính là
0:17:23 - 0:17:28, chúng ta có thể đưa vô mảng số nguyên ở
0:17:26 - 0:17:33, đây chúng ta sẽ có một cái array gồm là
0:17:28 - 0:17:38, 12 2 3 4 56 rồi bây giờ chúng ta thử ha
0:17:33 - 0:17:40, truyền vô là a mở ngoặc vuông là một list
0:17:38 - 0:17:45, là
0:17:40 - 0:17:48, [0,1,2] và [0,1,0] thì hàm ý ở đây nó đang muốn
0:17:45 - 0:17:51, trả về là một cái list nó trả về một cái
0:17:48 - 0:17:56, array bao gồm các cái phần tử là
0:17:51 - 0:17:58, 1, 5 và 7 thì cái cách ở trên đây nó
0:17:56 - 0:18:00, tương đương với cái cách bên dưới đó là
0:18:00 - 0:18:04, trả về một cái array bao gồm các phần tử
0:18:04 - 0:18:09, là a[0,0] nè A[1,1] nè và
0:18:09 - 0:18:12, a[2,0] rồi thì A gốc của mình là 1 2 3 4 5
0:18:12 - 0:18:15, 6 và khi chúng ta muốn lấy là 00 tức là
0:18:15 - 0:18:20, con số này 1
0:18:20 - 0:18:25, nè 1 1 nè tức là hàng 1 cột 1 tức là con
0:18:25 - 0:18:29, số 4 nè giá trị trả về ở đây 20 tức là
0:18:29 - 0:18:32, hàng 2 cột 0 tức là con số 5 số 5 nè Vậy
0:18:32 - 0:18:34, thì đây là cái cách thức để chỉ mục của
0:18:34 - 0:18:38, mình đó là một cái mảng các cái số
0:18:38 - 0:18:41, nguyên và chúng ta hoàn toàn làm tương tự ha
0:18:41 - 0:18:41, các cái ví dụ ở
0:18:44 - 0:18:53, đây thì B của mình là array là [0, 2, 0, 1]
0:18:49 - 0:18:56, rồi chúng ta trả về là A = np.arange
0:18:53 - 0:18:59, arrange của mình arange(4) á Tức
0:18:56 - 0:19:04, là nó sẽ trả về một cái array gồm các
0:19:04 - 0:19:08, con số là 0, 1, 2, 3.
0:19:08 - 0:19:16, B của mình sẽ là [0, 2, 0, 1]. Như vậy kết quả của mình sẽ trả về là 1, 6, 7 và 11. Ví dụ:
0:19:16 - 0:19:21, 00 thì tương ứng nó sẽ là con số 1 nó
0:19:21 - 0:19:26, sẽ trả về đây 1 2 hàng 1 cột 2 tức là
0:19:26 - 0:19:35, con số 6 số 6
0:19:29 - 0:19:41, 20 tức là hàng 2 cột 0 tức là con số 7 và
0:19:35 - 0:19:41, 3 1 tức là hàng 3 cột 1 tức là con số 11
